"BusNameMarker:
ID","BusNameMarker:
Name","BusNameMarker:
Path","BusNameMarker:
BusNumber","BusNameMarker:
InternalId","BusNameMarker:
Parent","BusNameMarker:
ObjectType","ConnectivityNode:
Path","ConnectivityNode:
InternalId","ConnectivityNode:
Name","BusNameMarker:
ConnectivityNodeHasABusNameMarker:
ConnectivityNode:
ID","ConnectivityNode:
Parent","ConnectivityNode:
ObjectType"
_99731eaa-2b99-4aba-8c0d-d14ad39aae11,04   LOU-9A,Network/ReportingGroups/RG_NOR/04   LOU-9A,43108,50667891,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   LOU/230/04   LOU B1  230   A_CN,1460174,04   LOU B1  230   A_CN,_57731300-ac1c-4f92-8cad-8f37137cd4c4,_ca882b86-2584-49d4-a913-8a88a1584d8d,ConnectivityNode
_80c01ccc-6c34-4139-91c1-e9eddbcd917d,02   BJU-7r,Network/ReportingGroups/RG_ORI/02   BJU-7r,231933,50667892,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU BD  115   r__CN,1159914,02VERBJU BD  115   r__CN,_73a825ce-fcc6-4092-b750-a2643e3e0c29,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,ConnectivityNode
_a2c6bf79-76e9-4cc2-9f60-a13ceb1e912a,01   PNN-91,Network/ReportingGroups/RG_CEL/01   PNN-91,11403,50667893,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   PNN/230/01   PNN B1 230   1_CN,837481,01   PNN B1 230   1_CN,_a62441ab-6046-467c-8c49-d4ee29767d03,_1baf862a-2065-4166-b2fd-49ae4706e4f8,ConnectivityNode
_7c3c5f47-3866-420f-859c-d809c5e6e460,05   AND-9B,Network/ReportingGroups/RG_NTE/05   AND-9B,50050,50667894,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   AND/230/05   AND B2  230.  B_CN,1536654,05   AND B2  230.  B_CN,_a8fde563-f7b6-44c3-9d3f-d8c9f766da0f,_842b9564-7663-4443-9748-f3531a4dddd7,ConnectivityNode
_334caeb0-9366-492f-ab09-12b4cd3770cf,04   SCP-41,Network/ReportingGroups/RG_NOR/04   SCP-41,44112,50667895,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   SCP/13.8/04   SCP BD  13.8  1_CN,1451214,04   SCP BD  13.8  1_CN,_3d9a3895-60e9-4fc6-b48a-0eb212e7d5dc,_631ce31b-14ff-4f7d-8d3d-bd15f6848744,ConnectivityNode
_8cb15f85-ac3a-4100-be5a-e53ed3283ffc,05   CEM-7A,Network/ReportingGroups/RG_NTE/05   CEM-7A,5030,50667896,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05LGACEM/115/05LGACEM B1  115.  A_CN,1653619,05LGACEM B1  115.  A_CN,_bbcb5345-8b64-4116-9d3c-a1fda8295f6e,_0dcc05a1-e543-423a-8547-bb46b40e7007,ConnectivityNode
_9aa103e4-eae7-4729-a787-8a109ca91a2f,02   MPD-AA,Network/ReportingGroups/RG_ORI/02   MPD-AA,201395,50667897,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   MPD/400/02   MPD B1  400b  A_CN,1039813,02   MPD B1  400b  A_CN,_8bae2ea3-2d58-4e0d-8491-f899782e830e,_cb5385a8-b422-40f3-b68d-2cf1435f9b94,ConnectivityNode
_73afbb2b-3fbc-491c-b75a-0b213c00b037,01   MIR-7A,Network/ReportingGroups/RG_CEL/01   MIR-7A,14219,50667898,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01TLCMIR/115/01TLCMIR B1  115   A_CN,904968,01TLCMIR B1  115   A_CN,_96e0ebd2-c684-4b95-9d44-69190a4f5921,_bbc85f50-6cdc-4bb4-9154-eea122211cda,ConnectivityNode
_85d5c20f-96b8-44c9-a35a-518573ec558d,03   DLT-71,Network/ReportingGroups/RG_OCC/03   DLT-71,367293,50667899,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTODLT/115/03GTODLT BD  115   1_CN,1296873,03GTODLT BD  115   1_CN,_0c36f46d-40b3-408f-9ba1-48977a72740d,_fbc6aa1c-45ac-4535-a0c6-08bf47cb040a,ConnectivityNode
_092954fd-3c13-4260-a3b0-f409e4c75ca1,03   SAS-51,Network/ReportingGroups/RG_OCC/03   SAS-51,386692,50667900,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   SAS/34.5/03   SAS G1  34.5  1_CN,1220395,03   SAS G1  34.5  1_CN,_d7cffb13-d42f-4c17-b427-3d0dead65f48,_b763c61b-c54c-4df5-a1aa-8fcefd845804,ConnectivityNode
_0d2f9459-f59d-4b59-9b10-18eb06dfa137,03   IRI-7A,Network/ReportingGroups/RG_OCC/03   IRI-7A,33228,50667901,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOIRI/115/03GTOIRI B1  115   A_CN,1301437,03GTOIRI B1  115   A_CN,_83e93f6d-5c83-419f-97cf-431e315cada9,_e6acb13f-e4d6-4499-9d0d-1d8677adf666,ConnectivityNode
_8686164e-1c95-4c0f-953d-8450edcc0d9b,04   NTO-51,Network/ReportingGroups/RG_NOR/04   NTO-51,44285,50667902,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04CULNTO/34.5/04CULNTO BD  34.5  1_CN,1427846,04CULNTO BD  34.5  1_CN,_c9dac6f8-61a8-478d-928a-2f96c668b7d5,_1bcf47c4-8afd-494a-a022-d4bb1f4a2e3f,ConnectivityNode
_f7386158-f72e-46d7-803d-89ac8b42d979,05   CUA-5A,Network/ReportingGroups/RG_NTE/05   CUA-5A,55867,50667904,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZCUA/34.5/05JRZCUA B1  34.5  A_CN,1640968,05JRZCUA B1  34.5  A_CN,_eddc786e-046c-4944-8f98-b19c406acc13,_50a8237d-5b79-436e-889f-8b60d4489b61,ConnectivityNode
_5cd7576a-7059-423b-bd4b-928d07500bae,01   REM-51,Network/ReportingGroups/RG_CEL/01   REM-51,11426,50667905,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   REM/23/01   REM B1 23    1_CN,853147,01   REM B1 23    1_CN,_f0ff61bb-e546-40de-8d74-5f95ad7f6495,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ConnectivityNode
_e358d9f9-d00a-414a-9ae1-52fadcf1ec68,03   SCU-5B,Network/ReportingGroups/RG_OCC/03   SCU-5B,311482,50667906,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYSCU/23/03JNYSCU B2   23   B_CN,1342626,03JNYSCU B2   23   B_CN,_2ddd75ae-3ea9-4a88-9c54-6e75cab11574,_d376bfaa-1ec8-42bf-8e41-2918a546fb2f,ConnectivityNode
_c307e803-e1eb-4fd9-9fe4-cc14fe896c63,01   VIL-7T,Network/ReportingGroups/RG_CEL/01   VIL-7T,100231,50667907,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   VIL/115/01   VIL BT 115   T_CN,882872,01   VIL BT 115   T_CN,_d73dfe0a-d784-4ada-8a79-dc7e0eb9e3f8,_6ed2415a-c5c0-4ec5-8002-e2537ec6e5a8,ConnectivityNode
_19152a8f-485b-4960-a504-b0245d2957a3,03   DSP-4B,Network/ReportingGroups/RG_OCC/03   DSP-4B,30307,50667908,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   DSP/13.8/03   DSP B2 13.8   B_CN,1201473,03   DSP B2 13.8   B_CN,_8f5feb7d-9023-4744-84be-8c6471c0f2a2,_45716624-b670-4eef-9aa6-096eeadde168,ConnectivityNode
_d660d0da-1bd0-4938-bb7a-c3c0a68743b5,04   AGS-70,Network/ReportingGroups/RG_NOR/04   AGS-70,40207,50667909,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04HMOAGS/115/04HMOAGS BD  115   0_CN,1419316,04HMOAGS BD  115   0_CN,_d403cf7e-115b-4adb-af6b-3e40fb6a8ac0,_23a8657f-c0e4-4c1a-ade8-adab7bef4366,ConnectivityNode
_95e7c9e2-310e-41c4-ab14-11617370980b,08   SUR-4A,Network/ReportingGroups/RG_PEN/08   SUR-4A,84608,50667910,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   SUR/13.8/08   SUR B1  13.8  A_CN,945279,08   SUR B1  13.8  A_CN,_a0ced960-80b9-41dd-9431-94d6bced796d,_63a78ce3-f98a-45be-a4eb-38a30178da59,ConnectivityNode
_d797eb89-349e-4146-9add-be799a709f71,02   MID-AB,Network/ReportingGroups/RG_ORI/02   MID-AB,201194,50667911,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   MID/400/02   MID B2  400   B_CN,1038114,02   MID B2  400   B_CN,_163d538e-58ff-4175-af6a-0ca80925a4d9,_4600c6dc-65f8-4a0b-96e6-ee0a795dd611,ConnectivityNode
_38b5ddf9-0817-4b54-be7d-36f1fd1361b0,02   EES-5G,Network/ReportingGroups/RG_ORI/02   EES-5G,20648,50667912,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   EES/34.5/02   EES B7  34.5  G_CN,939051,02   EES B7  34.5  G_CN,_d4ae1a5c-65e5-4a7b-9c81-f9f330ef76f6,_9210d317-5666-4968-862e-b51add5cd709,ConnectivityNode
_695474c0-c00f-4e10-8da6-99ba9c99eed2,05   PAT-4A,Network/ReportingGroups/RG_NTE/05   PAT-4A,5671,50667913,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZPAT/13.8/05JRZPAT B1  13.8  A_CN,1646982,05JRZPAT B1  13.8  A_CN,_4bf56cfb-563f-4712-805a-6fa6b5d9fa37,_5e1a628a-23f1-454f-ad51-51c31f596700,ConnectivityNode
_d92b85da-7617-4697-8a3c-fa90cd91dfea,05   TUA-5A,Network/ReportingGroups/RG_NTE/05   TUA-5A,52840,50667914,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05DGOTUA/34.5/05DGOTUA B1  34.5  A_CN,1636843,05DGOTUA B1  34.5  A_CN,_d66a9e9b-aee8-435f-880e-6e165913f6f4,_09240f4d-aa4b-468d-9b3a-d02fa4145b76,ConnectivityNode
_a56d7d65-f633-4364-8137-9618dd8441c0,02   NPX-41,Network/ReportingGroups/RG_ORI/02   NPX-41,210514,50667915,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURNPX/13.8/02SURNPX GE  13.8  1_CN,1144478,02SURNPX GE  13.8  1_CN,_4ec7cd13-7f2c-45be-8d97-ee853735587a,_43ff16e5-d1b1-48c6-8dc2-dc7af662721a,ConnectivityNode
_787afeb4-7267-4745-bd67-802c3ecc28f1,08   CNC-4C,Network/ReportingGroups/RG_PEN/08   CNC-4C,849430,50667916,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08CNCCNC/13.8/08CNCCNC B3  13.8  C_CN,976998,08CNCCNC B3  13.8  C_CN,_7d00160b-5137-4cc1-8c6e-5043211ce132,_a9a6fd3e-65f5-4f2d-977e-e1a07b0bf8ed,ConnectivityNode
_365522f4-80ac-4d8c-80a5-390938aab25a,05   TBL-5A,Network/ReportingGroups/RG_NTE/05   TBL-5A,5479,50667917,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05CUATBL/23.9/05CUATBL B1  23.9  A_CN,1629471,05CUATBL B1  23.9  A_CN,_eef2d1b5-8811-4bac-bb8a-6bdf5ce7a134,_bc5254d3-5f6f-4f65-94a3-8593c30427aa,ConnectivityNode
_3b1b30c6-c492-45e7-b8a9-d3dd56043817,05   ALL-4B,Network/ReportingGroups/RG_NTE/05   ALL-4B,5172,50667918,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05LGAALL/13.8/05LGAALL B2  13.8  B_CN,1652374,05LGAALL B2  13.8  B_CN,_46d64c44-5eec-4496-b104-a47cbe8811d7,_45187e62-50ff-4406-b05d-1b1815dd28f2,ConnectivityNode
_afdc0558-3978-4daf-a2a9-9ef045a83611,02   AUN-7A,Network/ReportingGroups/RG_ORI/02   AUN-7A,24030,50667919,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02PTXAUN/115/02PTXAUN B1  115   A_CN,1097980,02PTXAUN B1  115   A_CN,_352d8535-09a8-49d8-8cd4-4cccd6b73291,_b5988c89-d8c9-4368-9035-f71484538d93,ConnectivityNode
_0da5bd35-15b6-4c99-b24a-70b00037981f,04   BAC-12,Network/ReportingGroups/RG_NOR/04   BAC-12,49689,50667920,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   BAC/1/04   BAC BD  000   2_CN,1509359,04   BAC BD  000   2_CN,_d54e58e2-de9a-450c-a314-94d665cfcf66,_85bcb333-6f69-46b6-8390-819fbe352db1,ConnectivityNode
_ab5426b2-1588-4543-9598-a23525be2e83,05   MAC-71,Network/ReportingGroups/RG_NTE/05   MAC-71,52162,50667921,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05DGOMAC/115/05DGOMAC BD  115.  1_CN,1635130,05DGOMAC BD  115.  1_CN,_94e7e547-d794-4b77-a994-5dcffd799764,_989e3c12-7d12-4c5d-840b-f3f324914725,ConnectivityNode
_cd4ff60f-5514-4b2d-917d-a7a815ff0b48,04   HBL-9B,Network/ReportingGroups/RG_NOR/04   HBL-9B,48626,50667922,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   HBL/230/04   HBL B2  230   B_CN,1499652,04   HBL B2  230   B_CN,_2f7aebaf-2092-4c7c-b26f-49b0b66fe8f4,_87d01846-8b24-4291-851c-95b60dca5558,ConnectivityNode
_bee4bee2-c95e-47f9-a981-c8afef59b525,06   DLS-55,Network/ReportingGroups/RG_NES/06   DLS-55,60605,50667923,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   DLS/34.5/06   DLS BD  34.5  5_CN,1710736,06   DLS BD  34.5  5_CN,_660ac331-7461-496d-abac-4b3033e7c5a2,_ae461fa9-7a3c-42f4-b100-2f003c497016,ConnectivityNode
_b11f8c83-47c3-41a8-a9a9-6c178cee9b5e,03   SDE-4A,Network/ReportingGroups/RG_OCC/03   SDE-4A,386954,50667924,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   SDE/13.8/03   SDE B1  13.8  A_CN,43224280,03   SDE B1  13.8  A_CN,_a659f644-5335-4d7c-bcbe-b168805ef4be,_04d848a6-d334-4627-acc6-65e9933c8d85,ConnectivityNode
_4293776f-6f3f-4ec4-97ec-26099230460c,03   NTP-7A,Network/ReportingGroups/RG_OCC/03   NTP-7A,32422,50667925,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTNTP/115/03CNTNTP B1  115   A_CN,1253643,03CNTNTP B1  115   A_CN,_2abe6229-6def-4e55-880e-93cd375e2da6,_f929c88f-1801-40dd-a916-eaa77ed3f889,ConnectivityNode
_0c568f2a-a12b-4748-8ba5-366f87e44eb8,02   GBA-4A,Network/ReportingGroups/RG_ORI/02   GBA-4A,23113,50667926,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERGBA/13.8/02VERGBA B1  13.8  A_CN,1167423,02VERGBA B1  13.8  A_CN,_1c0fb292-e6d1-4f12-929f-0b8b6fde21da,_a9de1d53-665a-4b66-bd9e-8468b12b037a,ConnectivityNode
_f184017f-9625-4dad-bd21-2423f1ab405c,02   OAX-4A,Network/ReportingGroups/RG_ORI/02   OAX-4A,23157,50667927,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VEROAX/13.8/02VEROAX B1  13.8  A_CN,1174762,02VEROAX B1  13.8  A_CN,_806916bc-54b4-4f8e-ac97-51d1f84775fc,_1b2a2771-88c1-482d-809a-a60b2fe27449,ConnectivityNode
_de2dbcdd-74ab-446b-b3bf-d38b371276e1,02   AZA-7A,Network/ReportingGroups/RG_ORI/02   AZA-7A,26209,50667928,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02GMOAZA/115/02GMOAZA B1  115   A_CN,1072831,02GMOAZA B1  115   A_CN,_bbfb38a9-d16e-440e-affd-bd007ecc65dc,_8901fdc6-95b5-4a23-9e95-9ea02dd7b035,ConnectivityNode
_c3a572b0-4b03-40f9-9d64-112f09ede7af,08   KAH-9f,Network/ReportingGroups/RG_PEN/08   KAH-9f,833508,50667929,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   KAH/230/08   KAH BD  230   f__CN,45168561,08   KAH BD  230   f__CN,_06ccfe51-cf3d-448f-ab72-952e0b2d49bd,_22c5317f-5fe5-4bc0-b806-dad1b08f1a9c,ConnectivityNode
_dee2d2e3-f2de-41b5-995a-85c08d281b7e,01   CYO-7A,Network/ReportingGroups/RG_CEL/01   CYO-7A,11177,50667930,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   CYO/85/01   CYO B1 85    A_CN,792224,01   CYO B1 85    A_CN,_4ff92a3b-d3d3-415b-8bcc-ceddac2c7f8d,_623e43f1-e46a-4957-ab3a-7bf92e39be97,ConnectivityNode
_c9b96201-51ca-4c92-ac34-00d28842adba,02   LRP-AB,Network/ReportingGroups/RG_ORI/02   LRP-AB,201037,50667931,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   LRP/400/02   LRP B2  400   B_CN,1035964,02   LRP B2  400   B_CN,_8fc48e8f-1e77-483a-b8db-2ecd1a31d410,_14c30d7f-a306-4bd0-a5c4-be7c22dadb42,ConnectivityNode
_1ee7078e-8713-4fd2-9508-9b56c89f2404,06   CAM-8A,Network/ReportingGroups/RG_NES/06   CAM-8A,632003,50667932,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06FROCAM/138/06FROCAM B1  138.  A_CN,1812786,06FROCAM B1  138.  A_CN,_9793612a-9aae-4d6d-a86f-9ae553678177,_9df5d106-b00f-496c-aad7-6fe83849cf0f,ConnectivityNode
_e09488d1-ee14-49da-983f-51a9d20fbe16,04   HRS-50,Network/ReportingGroups/RG_NOR/04   HRS-50,49132,50667933,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04OBRHRS/34.5/04OBRHRS BD  34.5   0_CN,1380346,04OBRHRS BD  34.5   0_CN,_0777a625-26f8-4bec-bdb1-8b0f8848a885,_22416471-9df5-4afd-8cf9-c8d92bef7ab2,ConnectivityNode
_10d27e2f-6f20-4465-9c80-6900cc694135,04   COC-41,Network/ReportingGroups/RG_NOR/04   COC-41,47750,50667934,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   COC/13.8/04   COC BD  13.8  1_CN,1506890,04   COC BD  13.8  1_CN,_e21b4e97-16a0-41c6-a909-ec7fcc656bb4,_6c7e1be0-c805-49ac-8db3-00b987329f1e,ConnectivityNode
_2ed5d7fd-6524-4a50-9e4f-0980f3f4cda5,03   PTR-59,Network/ReportingGroups/RG_OCC/03   PTR-59,321739,50667935,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   PTR/34.5/03   PTR G9  34.5  9_CN,38180732,03   PTR G9  34.5  9_CN,_a52949d4-205d-4e82-88c8-f4d36888d0d8,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,ConnectivityNode
_9532487a-dcb8-4298-8ad4-ce35993bd8c6,03   FRI-7A,Network/ReportingGroups/RG_OCC/03   FRI-7A,32226,50667936,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTFRI/115/03CNTFRI B1  115   A_CN,1244364,03CNTFRI B1  115   A_CN,_d703295d-6d9e-49f6-baba-8b0637f41fc4,_ab3fcd6a-1e40-4152-af9a-3fc8d7c67d65,ConnectivityNode
_d4338886-4dd7-4ccf-a386-ee825a10d0a4,02   SXO-7A,Network/ReportingGroups/RG_ORI/02   SXO-7A,26620,50667937,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   SXO/115/02   SXO B1  115   A_CN,1049700,02   SXO B1  115   A_CN,_52524af0-ab34-4a90-9886-ecd49c1db77a,_bd82a7e8-14cb-4efd-90b5-f428aebde8e1,ConnectivityNode
_11b86338-11d9-483c-aab2-929a4185072f,03   IRP-4B,Network/ReportingGroups/RG_OCC/03   IRP-4B,332312,50667938,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOIRP/13.8/03GTOIRP B2  13.8  B_CN,1301680,03GTOIRP B2  13.8  B_CN,_0650cc72-336d-4fc6-8b1f-b9aaafd3c06a,_2b0015b7-7d9b-414b-bb64-ad9800f490a7,ConnectivityNode
_1900741c-ca88-4bdb-a88d-06769e833e1e,02   TPL-4B,Network/ReportingGroups/RG_ORI/02   TPL-4B,26612,50667939,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02GMOTPL/13.8/02GMOTPL B2  13.8  B_CN,1091550,02GMOTPL B2  13.8  B_CN,_304eb70f-6f5f-4495-88bc-4126081683b8,_28ad7d96-88b8-4773-90b2-2d462579fe8c,ConnectivityNode
_d27b0990-205b-4d7d-a9d6-b57d91d1076b,08   HNC-79,Network/ReportingGroups/RG_PEN/08   HNC-79,816793,50667940,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   HNC/115/08   HNC BD  115   9_CN,911680,08   HNC BD  115   9_CN,_5efc8512-42e9-4cc1-bbe3-6036e8d15dc2,_4d9fc7c6-7b7f-4e8b-b9fc-6aaa69ef9c17,ConnectivityNode
_fcdf4611-4d26-4240-892a-034a2dae2b7c,01   TTT-7A,Network/ReportingGroups/RG_CEL/01   TTT-7A,15874,50667941,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01TLCTTT/115/01TLCTTT B1  115   A_CN,909596,01TLCTTT B1  115   A_CN,_b780ba4d-e6f9-48d8-84d2-e338fafc908e,_751d93d6-3c57-43d9-9f2d-0edeb6492e0c,ConnectivityNode
_058575aa-ad2d-4531-9f99-32aba30605df,05   FED-43,Network/ReportingGroups/RG_NTE/05   FED-43,5273,50667942,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   FED/16.5/05   FED BD  16.5  3_CN,1574382,05   FED BD  16.5  3_CN,_f4b53dc7-9cb1-402d-b537-f24c61ed2b5a,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,ConnectivityNode
_8c83cc0c-96aa-4708-a80a-053e8dc23662,02   BPP-43,Network/ReportingGroups/RG_ORI/02   BPP-43,230078,50667943,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERBPP/13.8/02VERBPP BD  13.8  3_CN,1160066,02VERBPP BD  13.8  3_CN,_e2afed2b-6bb5-457c-9c75-f04dee068184,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,ConnectivityNode
_8ed4bf7c-91ff-46df-8609-6fb55a31c82c,06   ECN-7A,Network/ReportingGroups/RG_NES/06   ECN-7A,641034,50667944,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06OPCECN/115/06OPCECN B1  115.  A_CN,1862902,06OPCECN B1  115.  A_CN,_602c7d34-a329-4f67-910a-2683e31f70b2,_ce29d56b-14d1-4ed9-918a-138b5b81d046,ConnectivityNode
_d09ccca6-61d1-4bf4-8e5f-4fad99d431bb,04   CCC-4A,Network/ReportingGroups/RG_NOR/04   CCC-4A,44274,50667945,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04CULCCC/13.8/04CULCCC B1  13.8  A_CN,1446216,04CULCCC B1  13.8  A_CN,_d33ae450-5eff-4c3e-8e6d-15802a51fead,_1124a97a-2efe-4a0e-ba4b-ae14dfbebe0e,ConnectivityNode
_773adc51-b9f0-4a06-97ce-2b1063f71e80,01   YBC-7A,Network/ReportingGroups/RG_CEL/01   YBC-7A,14196,50667946,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01TLCYBC/115/01TLCYBC B1  115   A_CN,910314,01TLCYBC B1  115   A_CN,_5453ec00-bd8d-443c-a6d5-b1341b2efcff,_88ddafae-06be-4c13-a9b4-b1537e582bcf,ConnectivityNode
_775d2a36-0053-4290-97db-d2519691105e,03   RIG-7A,Network/ReportingGroups/RG_OCC/03   RIG-7A,32304,50667947,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTRIG/115/03CNTRIG B1  115   A_CN,1256445,03CNTRIG B1  115   A_CN,_9026ce28-2633-4dd9-aaf5-3aa48cb02f45,_3295e409-b7b0-47ee-9b6a-7602f44afde9,ConnectivityNode
_413673e4-8155-43e2-9857-0c12f6716d89,05   AZT-4A,Network/ReportingGroups/RG_NTE/05   AZT-4A,5601,50667948,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZAZT/13.8/05JRZAZT B1  13.8  A_CN,1638304,05JRZAZT B1  13.8  A_CN,_7e1a90c9-64d9-4375-ab71-8afcf8cd84d2,_c4acfef3-4b92-4b12-86c1-4f9380fe8146,ConnectivityNode
_b20fe383-6943-4e0e-bfdc-11c4d0f5a941,02   SAB-AB,Network/ReportingGroups/RG_ORI/02   SAB-AB,201986,50667949,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   SAB/400/02   SAB B2  400   B_CN,1048366,02   SAB B2  400   B_CN,_1cb75f81-bb8c-4738-8f01-4f6159a6d2e2,_18c016f7-e268-4902-bb54-ed9f7e11e185,ConnectivityNode
