"VoltageLevel:
ID","VoltageLevel:
InternalId","VoltageLevel:
Name","VoltageLevel:
Parent","VoltageLevel:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","VoltageLevel:
VoltageLevelHasABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_0c56dd39-cfcc-4185-b61d-51e2802cf321,1572192,13.8,_cfd47da0-0b34-401d-97bb-edcf6ce494cd,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db0feda0-f103-4f11-8431-21d69e189dd4,1572224,230,_bc06ee83-cd42-4735-9ff6-fc2538509be5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_181d74a9-75a8-4f43-9cb0-aecd41de182f,1572256,13.8,_bc06ee83-cd42-4735-9ff6-fc2538509be5,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4fca4dc1-3a43-4fa1-9d2f-46c8eb87d046,1572474,230,_f687c7d2-a3a6-499d-b1b2-bbfda43b3af2,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d9186744-dfc7-4cc4-b084-5b30f4bebf5e,1572558,34.5,_f687c7d2-a3a6-499d-b1b2-bbfda43b3af2,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fe9507f4-7de9-4e27-9f2d-2bbebe0b2d87,1572609,115,_5a915399-5d91-4873-a7ea-6cae0d45e392,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_28bd6e33-e33a-48fb-a5a2-7aa262383547,1572625,34.5,_5a915399-5d91-4873-a7ea-6cae0d45e392,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3abe7953-9fc7-4e23-9d5b-47fe14a55d80,1572665,230,_ec095f52-872d-49a8-956f-27a65aead29b,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1940e739-1326-4f3e-ab44-5fe9ad851e8a,1572901,400,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9a43749a-ff9f-408d-afaa-125c2a18f84d,1572998,230,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4e97d947-d5a4-4788-ada8-8061d4a0e114,1573350,13.8,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6820f948-a226-48ea-a6aa-1fe7598f6832,1573385,16,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 16,602856,Base 16,_3bd4da69-7c8f-4669-b945-812868a923ef,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cd39e4ab-46b9-4855-89cc-7eac97596053,1573442,14.9,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 14.9,612447,Base 14.9,_f5b3d6fd-5a6c-4fee-b1f8-7efa5ee60bbd,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2de5935f-92f8-4c2c-a618-43bdfb997e42,1573452,1,_bf33c2c6-8275-407c-bb05-4d5aee4d8383,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b04233a8-9047-4b64-8cdf-3aa7431220c8,1574248,115,_306f27c8-fc25-4b9c-b7c5-58637b7b2a3a,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_090fad26-806b-4ca0-937f-acb7eed071c7,1574256,34.5,_306f27c8-fc25-4b9c-b7c5-58637b7b2a3a,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6645734e-a4ba-4415-ab44-1db5525165ce,1574287,115,_c19f5052-2374-46a0-8126-62208f24453f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dd259380-8549-40c8-941d-4a53bb13736a,1574302,230,_1a7b0cf8-eb8f-4600-b190-8159b4326d9c,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,1574379,16.5,_1a7b0cf8-eb8f-4600-b190-8159b4326d9c,VoltageLevel,Network/.Base Voltages/Base 16.5,602857,Base 16.5,_b1f3b141-4eb8-47ff-b8d0-269e2be3f624,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a2b3ed8f-420b-42d0-90d4-0a7790bbde93,1574715,115,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c8638d74-9b0b-4b5c-8234-99b7a2ff9278,1574933,230,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6dc706fe-2fb5-485d-a3af-ac477e470fb4,1575159,15,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 15,590831,Base 15,_662c74bc-a997-45d0-9815-e07022abde67,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9046dbd1-1571-4f58-aa9e-9f97bcc64943,1575180,13.8,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_22bc75e3-e9b4-49ea-926b-a3e014639488,1575219,1,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c0577070-380a-40a6-bb84-b220fb430efb,1575222,4.16,_0d65558a-8b86-4b4e-bb75-ee517ac0f08f,VoltageLevel,Network/.Base Voltages/Base 4.16,590834,Base 4.16,_901ae6d2-1095-4583-bfc9-9c7d9306549f,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a6d0db64-6294-4c0b-8ced-6ee314a62dd3,1575867,23.9,_09688a65-6b81-4f10-99fe-ef1ced4503ff,VoltageLevel,Network/.Base Voltages/Base 23.9,612444,Base 23.9,_0d998b97-853e-41b9-892e-d2f7ec3b7349,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dca5614d-0110-4cfb-a31e-41da813e3e5b,1576024,13.8,_511c012a-51bf-4c1e-b0cf-9ecfcec4f180,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_613a129b-593a-40f9-8a13-6b9243e68527,1576049,230,_24cd0c5b-0580-4558-a7f4-958c855a5c00,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_57cfb579-d31b-40e8-a117-21db8d19dc1d,1576228,115,_24cd0c5b-0580-4558-a7f4-958c855a5c00,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fec526df-b480-4ead-b995-553c83632772,1576552,13.8,_24cd0c5b-0580-4558-a7f4-958c855a5c00,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_15ecd050-412a-4ca5-b132-a67287b3d230,1576562,1,_24cd0c5b-0580-4558-a7f4-958c855a5c00,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_92cc7bf2-b7e8-439f-9681-93f3910176ec,1576771,230,_0d24c177-f653-4a8c-9311-468485e0cbc5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2747d1bb-323e-4912-b5d7-540a774cd194,1576799,13.8,_0d24c177-f653-4a8c-9311-468485e0cbc5,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f927f9b9-db65-4234-b006-1030d1af43a8,1577112,400,_0127b8a6-68cc-4638-8b13-3fe6369442d8,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c2759686-47b2-42ef-87e6-389c7e76a0a7,1577173,115,_6233ab24-5a03-4c61-847b-172951d66c0d,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_05298348-fcb4-4f33-aa69-6376bc9c5771,1577293,18,_6233ab24-5a03-4c61-847b-172951d66c0d,VoltageLevel,Network/.Base Voltages/Base 18,590829,Base 18,_7d2171c2-4ea3-4e64-ac70-5d2100887d02,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e1dc8148-db10-4662-8636-88cd2bf4b55b,1577332,22,_6233ab24-5a03-4c61-847b-172951d66c0d,VoltageLevel,Network/.Base Voltages/Base 22,602859,Base 22,_6707e174-14da-4469-b762-555f03d424d6,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2b88ced6-fa98-4650-81b8-31ffc0fb8585,1577632,230,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_becbc0c4-98a0-4216-bb2c-df73614097fa,1577796,400,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_628ea317-15b4-48bf-b5e0-163661540145,1577904,115,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db24c861-ca31-48a7-b1d1-1a7bae1fd8ef,1578052,12.1,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 12.1,602869,Base 12.1,_a3937777-8d9f-47b9-94d2-ee4ac0c71da8,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6a8d52d6-8227-4100-878d-4817cded0613,1578064,13.8,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_333923ce-71d6-47c1-a7fe-93bc35f9a346,1578074,1,_25e48f14-fc3b-40cf-8915-e26f88b06cca,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d0f13474-1a0d-48cc-9177-02142c2ebf01,1578272,0.4,_2cc4e9d2-286a-4321-b837-6b82a71bc5c0,VoltageLevel,Network/.Base Voltages/Base 0.4,590824,Base 0.4,_4ef7f6ef-633e-4c81-a202-f9a850889110,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_965c715a-8e50-4205-b55b-090eb9437058,1578278,34.5,_2cc4e9d2-286a-4321-b837-6b82a71bc5c0,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c856a948-e0fc-428d-a4ab-c746688d8002,1578305,230,_1a1f9ca4-d705-42a9-acdb-ab1686c88e73,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_857909c1-1ada-4ff1-8ad5-d80f5395ea2d,1578382,16.5,_1a1f9ca4-d705-42a9-acdb-ab1686c88e73,VoltageLevel,Network/.Base Voltages/Base 16.5,602857,Base 16.5,_b1f3b141-4eb8-47ff-b8d0-269e2be3f624,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f08f8924-8e31-458e-b442-4dcf8492b55f,1578396,18,_1a1f9ca4-d705-42a9-acdb-ab1686c88e73,VoltageLevel,Network/.Base Voltages/Base 18,590829,Base 18,_7d2171c2-4ea3-4e64-ac70-5d2100887d02,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5930e414-d97e-47e3-9152-dc0b4aa42cad,1578720,230,_a6a48261-96e2-40ad-b24e-32cd7a02837d,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d91864d6-fef4-4e61-9a5a-faaa2229cdf0,1578931,15,_a6a48261-96e2-40ad-b24e-32cd7a02837d,VoltageLevel,Network/.Base Voltages/Base 15,590831,Base 15,_662c74bc-a997-45d0-9815-e07022abde67,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8fa40985-743d-4e5c-bb6b-05cf26a55333,1579343,230,_15e97afd-cf18-44e2-8e5a-32eeab89af3c,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f058aebf-8648-42fe-83af-7a2bc368c6f1,1579406,34.5,_15e97afd-cf18-44e2-8e5a-32eeab89af3c,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cc0c0c87-0107-4313-b72f-e91b80a8e501,1580161,115,_6bb3de20-94fc-4e12-a979-6e8bb7a8cbf9,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_02a3cd44-c4a1-4e45-b01c-7c3b34a37448,1580177,34.5,_6bb3de20-94fc-4e12-a979-6e8bb7a8cbf9,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_321e3313-6c03-49f4-a3e8-85894953b163,1580220,230,_f3ca5b2e-f151-4d9a-a4a4-735cb91aae58,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9428bb76-d38d-45c3-8ada-8ecbdb2f4398,1580430,115,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fc74922a-be72-4ded-be05-0e2f5f2c19d2,1580692,400,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c8d5386a-24b9-4fd5-8e33-459343e66f80,1580790,230,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_43167dec-72cb-4c7a-9101-2afee53c5d71,1581192,13.8,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e165b43b-faff-4639-a352-faa39d881bb0,1581205,16.6,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 16.6,602855,Base 16.6,_5301f533-7a49-41cc-a08b-2e6d38c5d6b2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8f0fe278-c3a4-444f-98ff-c93c2bcbaa9c,1581217,34.5,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db051df2-7640-4daa-9080-c9d1d9b640a2,1581260,1,_02921cb6-14b4-42e7-a365-bf4de1818ba5,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bcee95eb-59b1-45e5-8199-990d2f8aa22e,1581914,230,_11299cb9-aef2-44e0-84fb-c6671eca65f1,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d0d8e34-e5aa-4ba1-9f9a-410000650682,1582024,115,_11299cb9-aef2-44e0-84fb-c6671eca65f1,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dc56d4ef-8dad-465b-a7b6-af4ebf2e5c41,1582136,13.8,_11299cb9-aef2-44e0-84fb-c6671eca65f1,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8d9038e9-c2ac-44de-a43e-63e80c0adcea,1582143,1,_11299cb9-aef2-44e0-84fb-c6671eca65f1,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a9b036e7-72bb-47e7-8891-108f78ba10a1,1582253,230,_5eeb5077-281e-413f-ba06-b3ab0b1fa46d,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b517a41c-09c4-44fe-aa4d-449edda50f57,1582346,230,_aaf47803-67ac-4680-8bd4-d60779acdb73,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f0d1c0bb-f591-46c6-b90b-1820618707f5,1582462,230,_a717cb3f-08f4-4ff2-ae88-8e245cd4d572,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a67b108e-24ea-4c04-b6ac-91d4fd823fa4,1582478,34.5,_a717cb3f-08f4-4ff2-ae88-8e245cd4d572,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fa65365f-ada0-44f3-b637-07e4461b5dd5,1582515,400,_d3c8d7f9-4464-4502-841e-f484f5652ea5,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bab78b51-4574-4290-8c08-83cc8a129e23,1582660,115,_7a22fc03-7b54-4219-95d2-e31208113744,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a097b33f-711a-4457-9509-565333bbdd0c,1582821,230,_7a22fc03-7b54-4219-95d2-e31208113744,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9ada6136-30fb-4d72-8c74-aaa484d419c6,1582909,34.5,_7a22fc03-7b54-4219-95d2-e31208113744,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cff1f257-8522-4290-b429-945f9af46d9f,1582913,1,_7a22fc03-7b54-4219-95d2-e31208113744,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_902c5f5b-7f17-4988-9b71-fe1900d7caa4,1583007,230,_e43e125a-a973-4eb0-a454-f7366e524b03,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fa09d52f-6957-4774-83a9-b32bff07fc1f,1583277,115,_90501f34-11f5-46c3-a890-14c67476739d,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_87b9f8b4-a180-4066-8f9a-2d32b5a471c8,1583399,230,_90501f34-11f5-46c3-a890-14c67476739d,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cb650391-dc71-4fb4-95e6-69811cbcc0b2,1583581,13.8,_90501f34-11f5-46c3-a890-14c67476739d,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_797e6af7-4d98-4cc5-8de7-6be72b50c772,1583594,1,_90501f34-11f5-46c3-a890-14c67476739d,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc288d1c-7719-42ce-b18c-5ad78b8115b1,1583728,230,_2d7ada01-ac39-4536-ac02-0336081f548a,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9ec3955a-8900-492a-beab-940aa7b16644,1583864,18,_2d7ada01-ac39-4536-ac02-0336081f548a,VoltageLevel,Network/.Base Voltages/Base 18,590829,Base 18,_7d2171c2-4ea3-4e64-ac70-5d2100887d02,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
