"ShuntCompensator:
ID","ShuntCompensator:
Name","ShuntCompensator:
Description","ShuntCompensator:
NAFlag","ShuntCompensator:
ShortID","ShuntCompensator:
InternalId","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType"
_81370678-ef4a-4fe3-b690-916c9cef0ba3,CP-08,01   MAG CP-8 T08 012.6,true,C8,819353,_c007b88a-a0b0-44cb-a100-406054e96f32,ShuntCompensator
_bb9bd341-81cc-4cd3-8320-fc725f0f1e17,CP-01,01   MER CP-1 T01 012.6,true,C1,821090,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,ShuntCompensator
_3d38ffdf-40bc-4b3b-a83f-8a1e7711f07e,CP-02,01   MER CP-2 T02 012.6,true,C2,821092,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,ShuntCompensator
_36a03a44-bd1f-47ee-b8cd-29f77fdf7e88,CP-03,01   MER CP-3 T03 012.6,true,C3,821094,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,ShuntCompensator
_6c57e1f6-71af-46b9-8daf-bf063c590ed6,CP-01,01   MOR CP-1 T01 012.6,true,C1,822090,_5592653f-f58a-49d1-8e01-bf250e66e5d2,ShuntCompensator
_3a73e8d0-129e-48a9-add3-847cc1120d51,CP-02,01   MOR CP-2 T02 012.6,true,C2,822092,_5592653f-f58a-49d1-8e01-bf250e66e5d2,ShuntCompensator
_c9bc3f19-de2f-4993-84a2-7400ec0858c8,CP-01,01   MZA CP-1 T01 009.2,true,C1,823769,_87e273e7-0250-4630-9575-a2cb27c0a2af,ShuntCompensator
_e72b457c-33bf-42a5-a0e1-efb4a910a4d3,CP-02,01   MZA CP-2 T02 012.0,true,C2,823771,_87e273e7-0250-4630-9575-a2cb27c0a2af,ShuntCompensator
_79c9d425-e17d-4bbe-b221-a6b9b3a912c3,CP-03,01   MZA CP-3 T03 010.8,true,C3,823773,_87e273e7-0250-4630-9575-a2cb27c0a2af,ShuntCompensator
_f6998841-7659-4c20-b31d-3111407185a3,CP-05,01   MZA CP-5 T05 006.3,true,C5,823775,_87e273e7-0250-4630-9575-a2cb27c0a2af,ShuntCompensator
_cf6d1fb2-1674-437c-b510-6dbabfa26726,CP-01,01   NAR CP-1 T01 006.3,true,C1,824535,_9ce5bb7f-f894-4a1c-babc-d7663aee27c4,ShuntCompensator
_ae5152fe-4b98-4364-a4a1-1ccc24fe512b,CP-02,01   NAR CP-2 T02 006.3,true,C2,824537,_9ce5bb7f-f894-4a1c-babc-d7663aee27c4,ShuntCompensator
_98c10186-b4cc-46d2-a97d-096aacd116bd,CP-01,01   NAU CP-1 T01 012.6,true,C1,824897,_0e7b93c7-f7f2-48e5-be4b-48b11592cae1,ShuntCompensator
_2e99ff93-6ead-4161-b162-f9af66c223ef,CP-02,01   NAU CP-2 T02 012.6,true,C2,824899,_0e7b93c7-f7f2-48e5-be4b-48b11592cae1,ShuntCompensator
_4a67d189-f994-4384-b0a8-8b73b74dcb69,CP-03,01   NAU CP-3 T03 012.6,true,C3,824901,_0e7b93c7-f7f2-48e5-be4b-48b11592cae1,ShuntCompensator
_4568ea78-4af4-4fb5-ae8b-dba4b91c3c20,CP-01,01   NET CP-1 T01 012.6,true,C1,825746,_a1a58b62-071a-4c1c-ae41-10629a613788,ShuntCompensator
_ab21b13f-2c58-4b8b-af53-ad23b95c979e,CP-02,01   NET CP-2 T02 012.6,true,C2,825748,_a1a58b62-071a-4c1c-ae41-10629a613788,ShuntCompensator
_dd8c3e9b-c733-4d5b-bc13-f2535d49ef92,CP-03,01   NET CP-3 T03 006.3,true,C3,825750,_a1a58b62-071a-4c1c-ae41-10629a613788,ShuntCompensator
_89c0c0f5-f056-46eb-9ef8-43a828e4ea7e,CP-04,01   NET CP-4 T04 006.3,true,C4,825752,_a1a58b62-071a-4c1c-ae41-10629a613788,ShuntCompensator
_886d94ad-c910-467a-8273-0340688cebd5,CP-01,01   ODB CP-1 T01 012.6,true,C1,829013,_3a49dfad-e847-487c-b73f-aa4ad8ed1f6a,ShuntCompensator
_4403df81-63d4-4ae4-8e3b-885a1633f532,CP-02,01   ODB CP-2 T03 012.6,true,C2,829015,_3a49dfad-e847-487c-b73f-aa4ad8ed1f6a,ShuntCompensator
_4737d868-06ce-45db-921c-307659ccced2,CP-01,01   OLI CP-1 T01 012.6,true,C1,830503,_c06b5ed1-61d1-4259-bb1e-b2233a9d64c0,ShuntCompensator
_330c7838-9df4-4830-9931-126a60cbfe1a,CP-02,01   OLI CP-2 T02 012.6,true,C2,830505,_c06b5ed1-61d1-4259-bb1e-b2233a9d64c0,ShuntCompensator
_8f0c3a2b-25a0-4d59-9222-de239d3aa7b2,CP-01,01   PAC CP-1 T01 003.1,true,C1,831074,_9e740169-fb5d-4bbc-8776-3aa459e02908,ShuntCompensator
_a3eaebbf-963b-44c9-a415-02d3d25c6b6b,CP-02,01   PAC CP-2 T02 003.1,true,C2,831076,_9e740169-fb5d-4bbc-8776-3aa459e02908,ShuntCompensator
_7fad22aa-491a-4b41-a6ab-ef6e4c8f61fc,CP-01,01   PAT CP-1 T01 012.6,true,C1,831690,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator
_8c6986ad-1bea-490d-8801-5b75ea6b28cd,CP-02,01   PAT CP-2 T02 012.6,true,C2,831692,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator
_cbb1e6f0-f4f4-4f2d-81ff-dc853ce428d7,CP-03,01   PAT CP-3 T03 012.6,true,C3,831694,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator
_0730c622-4ee1-422f-a423-223e7d245ffa,CP-02,01   PEV CP-2 T02 012.6,true,C2,834667,_8ce81c2e-e1ea-4c60-93be-e7e493b80934,ShuntCompensator
_6a945b5f-3154-4283-8920-d11ce73d72cc,CP-01,01   PIR CP-1 T01 003.4,true,C1,836035,_88571017-c7d0-4af3-bc86-38e458f450ee,ShuntCompensator
_c92e04ea-1796-4380-99cc-12d4f921e747,RE-01,01   PIT RE-1 A3110  75C,true,R1,836914,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator
_1020d3cb-5acc-48df-bed6-a149391b4694,RE-02,01   PIT RE-2 A3210  75C,true,R2,836916,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator
_c32185a0-e810-43a4-8861-15ba8d649a8c,RE-03,01   PIT RE-3 A3220  75C,true,R3,836918,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator
_664e60ba-5541-49a5-8b16-76025e32ebba,CP-01,01   PNT CP-1 T01 012.6,true,C1,837746,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator
_5e7d16d6-9280-4e01-896d-7292f4dac99b,CP-02,01   PNT CP-2 T02 012.6,true,C2,837748,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator
_29753983-28f5-4e87-8675-7fbe42138e06,CP-03,01   PNT CP-3 T03 012.6,true,C3,837750,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator
_fdb788d3-10ec-4742-b41a-fccd6a00aa4b,CP-04,01   PNT CP-4 T04 012.6,true,C4,837752,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator
_27a0a935-3cf4-4e60-b4c1-9f6f754b78ed,CP-01,01   POO CP-1 T01 012.6,true,C1,838336,_0f80aa78-3524-47ee-a6fa-6c7c63437553,ShuntCompensator
_606bb1fb-e773-43e3-b20d-604cc479ca17,CP-02,01   POO CP-2 T02 012.6,true,C2,838338,_0f80aa78-3524-47ee-a6fa-6c7c63437553,ShuntCompensator
_0d94b43c-67b2-461c-b603-8c4c952d2acf,CP-01,01   REF CP-1 T01 012.6,true,C1,851620,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator
_21b587b8-454c-49f8-867f-68c26305d30c,CP-02,01   REF CP-2 T02 012.6,true,C2,851622,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator
_a22a86ce-2e3e-48c1-88c9-c8c972ba0233,CP-03,01   REF CP-3 T03 012.6,true,C3,851624,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator
_f6fedf4f-5bf4-49ae-90b0-8f8c72a5084d,CP-04,01   REF CP-4 T04 006.3,true,C4,851626,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator
_f9deabb1-3e0b-49de-99ee-8607d37c83e0,CP-01,01   REM CP   K81   -31I,true,C1,852840,_df8227cb-5b42-4ace-862c-0a4359b2f738,ShuntCompensator
_99e382f8-8188-4381-b7ac-abee667989a1,CP-01,01   REM CP-1 T07 012.6,true,C1,853339,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator
_6d2a98ab-6d3f-4cd9-8937-123a9a513c12,CP-02,01   REM CP-2 T08 012.6,true,C2,853341,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator
_132f607e-0a33-4398-9af5-82fc24e16fac,CP-03,01   REM CP-3 T09 012.6,true,C3,853343,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator
_9658484a-0b6e-46f2-b129-08c3a9481220,CP-01,01   RES CP-1 T01 009.0,true,C1,856530,_2d545cb9-9483-4a8f-9d43-ce3a5d5339ab,ShuntCompensator
_c798c7c8-70aa-491c-9488-2515df9b11b2,CP-02,01   RES CP-2 T02 009.0,true,C2,856532,_2d545cb9-9483-4a8f-9d43-ce3a5d5339ab,ShuntCompensator
_51ef1a3f-2a59-4056-89d1-529c6d74e90e,CP-01,01   ROL CP-1 T01 009.0,true,C1,857170,_1cbfa0d8-2849-46b8-895d-c6d0885d6948,ShuntCompensator
_5ff1d8d0-d97d-4c54-b3f4-bc91c82a2fa4,CP-02,01   ROL CP-2 T02 009.0,true,C2,857172,_1cbfa0d8-2849-46b8-895d-c6d0885d6948,ShuntCompensator
_42997409-e2ac-49c7-80ad-7ab61f027478,CP-01,01   SNG CP-1 T01 012.6,true,C1,858823,_f5518390-69e5-4495-a269-b7cfcc6871b4,ShuntCompensator
_905ab251-31cf-47ce-af07-1937caf2266a,CP-02,01   SNG CP-2 T02 012.6,true,C2,858825,_f5518390-69e5-4495-a269-b7cfcc6871b4,ShuntCompensator
_442b5475-1cc7-496e-8415-4d86e41e94ab,CP-01,01   TAC CP-1 T01 012.6,true,C1,860050,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator
_1dd04c9d-3244-47ee-9610-78ac2e54254e,CP-02,01   TAC CP-2 T02 012.6,true,C2,860052,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator
_b0ab6ecf-d136-4b4c-a05b-de6b7b716a71,CP-03,01   TAC CP-3 T03 012.6,true,C3,860054,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator
_9ab45d50-cabd-448a-8712-0888cb0d9540,CP-04,01   TAC CP-3 T04 006.3,true,C4,860056,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator
_563ec313-81d3-41cf-967b-dd5325d50752,CP-01,01   TAX CP-1 T01 012.6,true,C1,860821,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_c61c99e0-b1c7-4740-a722-8f7c21230b62,CP-02,01   TAX CP-2 T02 012.6,true,C2,860823,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_4ce25e2e-d7e2-4a8a-b92a-8550671eefdf,CP-03,01   TAX CP-3 T03   6.3,true,C3,860825,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_1144bac7-076f-43fa-ba9a-21429f96aa07,CP-04,01   TAX CP-4 T04   6.3,true,C4,860827,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_6f192244-9754-4d74-9839-542c0639a9e2,CP-05,01   TAX CP-5 T06 012.6,true,C5,860829,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_6182477e-5fbc-402e-9cb5-28cc78795a19,CP-06,01   TAX CP-6 T07 012.6,true,C6,860831,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator
_3ba707d0-de54-4b17-9df4-c907351ded2b,CP-01,01   TCM CP-1 T01 012.6,true,C1,862573,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator
_c38beff4-5740-44a4-8008-3dbb31ccd01a,CP-02,01   TCM CP-2 T02 012.6,true,C2,862575,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator
_970df90e-306b-4429-9dac-f4477bfe4bf3,CP-03,01   TCM CP-3 T03 012.6,true,C3,862577,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator
_b35d5bf4-aa99-4c27-915b-c3ac935b2e50,CP-01,01   TDK CP-1 T01 012.6,true,C1,863047,_d3812189-6ae9-4363-aa2e-b6fac285e22a,ShuntCompensator
_c26d833f-8896-4828-9761-9e1d64055e5d,CP-02,01   TDK CP-2 T02 012.6,true,C2,863049,_d3812189-6ae9-4363-aa2e-b6fac285e22a,ShuntCompensator
_5db37880-571d-48c7-9cf6-b20391e29428,CP-01,01   TIA CP-1 T01 012.6,true,C1,864531,_994edcf0-f3fb-4dd4-8a20-b783aef18f8c,ShuntCompensator
_dc219dc1-36db-454e-8857-a6130296f3ab,CP-02,01   TIA CP-2 T02 012.6,true,C2,864533,_994edcf0-f3fb-4dd4-8a20-b783aef18f8c,ShuntCompensator
_d4e2507e-05e9-4f0f-b92a-2e7fbe0d1159,CP-01,01   TIZ CP-1 T01 007.2,true,C1,864920,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator
_58216550-78f8-443b-ba29-de2061e03f4f,CP-02,01   TIZ CP-2 T02 012.6,true,C2,864922,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator
_ea71bfb4-3df7-44c5-b1a0-b078553b5563,CP-03,01   TIZ CP-3 T03 012.6,true,C3,864924,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator
_3c520b5c-1967-4a8e-a791-0ec97a121c5c,CP-01,01   TLG CP-1 T01 006.3,true,C1,865588,_d90d6708-a26b-41a5-8c69-ecc867a24070,ShuntCompensator
_f4df577b-63bf-44a9-b63a-3ca8ddfc10af,CP-02,01   TLG CP-2 T02 006.3,true,C2,865590,_d90d6708-a26b-41a5-8c69-ecc867a24070,ShuntCompensator
_9b6e9e90-e4e5-46e9-b47c-3c5af9c6446c,CP-01,01   TOL CP-1 T08 009.0,true,C1,866472,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator
_79edccf2-aca9-40c7-ab6f-343d966e5a57,CP-02,01   TOL CP-2 T09 009.0,true,C2,866474,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator
_dc085bd6-c0cf-4c27-917f-9a1a38da93c4,CP-03,01   TOL CP-3 T04 012.60,true,C3,866476,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator
_ee583ced-843c-4a18-a7d6-f8c481229bca,CP-04,01   TOL CP-4 T05 012.60,true,C4,866478,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator
_0a54f73f-2956-4555-a354-19710d580ab6,CP-01,01   TTC CP-1 T01 012.60,true,C1,868475,_6b2e956a-20f4-484c-808a-252d3c28217b,ShuntCompensator
_58ef3525-9dd0-469f-81f0-d86da726f033,CP-02,01   TTC CP-2 T02 012.60,true,C2,868477,_6b2e956a-20f4-484c-808a-252d3c28217b,ShuntCompensator
_2877b003-ac61-4f82-a384-c6598e8671c5,CP-01,01   TYA CP-1 T01 012.6,true,C1,871242,_ac35a085-0885-448a-bcd2-a2ed464d1fdc,ShuntCompensator
_6c159fb8-d4ac-4692-8a68-16ba06f1e8ed,CP-02,01   TYA CP-2 T02 012.6,true,C2,871244,_ac35a085-0885-448a-bcd2-a2ed464d1fdc,ShuntCompensator
_7ace2d0e-1873-4791-99c3-a58a186aa0c7,CP-01,01   VAJ CP-1 T04   013C,true,C1,874515,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator
_c5ea2652-e046-4568-9b28-7522ff0c9f01,CP-02,01   VAJ CP-2 T05   013C,true,C2,874517,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator
_fd8bd0c9-f74a-46ac-a36e-fd35adb4703d,CP-03,01   VAJ CP-3 T06   013C,true,C3,874519,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator
_e763db59-5e40-490c-bcb9-74b4079660fd,CP-01,01   VDF CP-1 T01 006.3,true,C1,876976,_a45003f1-9aec-420c-9a84-a5582952f5b4,ShuntCompensator
_3328ecb6-f824-498a-8552-9fa8cea0e00a,CP-02,01   VDF CP-2 T02 006.3,true,C2,876978,_a45003f1-9aec-420c-9a84-a5582952f5b4,ShuntCompensator
_b2ad7451-4feb-4d5d-afa6-e87f3ffc426f,CP-01,01   VDM CP-1 T01 012.0,true,C1,878023,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator
_d6ea2d8a-7bec-44ba-918a-f2c6370ac528,CP-02,01   VDM CP-2 T02 012.6,true,C2,878025,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator
_17bfe39a-79cc-433a-b51d-fa6b42edc17a,CP-03,01   VDM CP-3 T03 005.0,true,C3,878027,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator
_e80328d4-4351-480c-bdc2-2e18b5827b3d,CP-01,01   VER CP-1 T01 012.6,true,C1,878799,_ccf11b53-4097-4e64-a613-e23b9f974724,ShuntCompensator
_6899498f-90e0-4736-a5da-a6129359866e,CP-02,01   VER CP-2 T02 012.6,true,C2,878801,_ccf11b53-4097-4e64-a613-e23b9f974724,ShuntCompensator
_d1c95aac-2ac5-4429-ac0d-82b125563615,CP-01,01   VIC CP-1 T01 012.6,true,C1,880196,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator
_0f3eaaaa-2e09-4314-8474-b67f2389793a,CP-02,01   VIC CP-2 T02 012.6,true,C2,880198,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator
_ad165800-bd1e-4ed8-a144-79f85669a6be,CP-03,01   VIC CP-3 T03 012.6,true,C3,880200,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator
_775c9e26-d391-4be0-92ed-ed2680f3832f,CP-01,01   VIT CP-1 T01 006.3,true,C1,884127,_0074882d-01f5-41d9-9e0c-c121b777da21,ShuntCompensator
_5bbfb0f5-4f9c-4bb6-89b5-02126b9deea4,CP-02,01   VIT CP-2 T02 006.3,true,C2,884129,_0074882d-01f5-41d9-9e0c-c121b777da21,ShuntCompensator
_c0da0373-921c-4aef-af11-1a741485c182,CP-01,01   VRN CP-1 T01 012.6,true,C1,885705,_0afdf1c7-ea55-4b03-a490-f8db50df8d8f,ShuntCompensator
_20c8f182-8121-4afe-a686-a66590def35a,CP-02,01   VRN CP-2 T02 012.6,true,C2,885709,_0afdf1c7-ea55-4b03-a490-f8db50df8d8f,ShuntCompensator
_756958e1-f5cc-44c8-87bc-70c105b1868b,CP-01,01   VTU CP-1 T01 006.3,true,C1,886446,_070d92a6-09d8-4265-8def-a87c879913fb,ShuntCompensator
_56dab24b-9e09-4640-be9b-9cdb88f73ec4,CP-02,01   VTU CP-2 T02 006.3,true,C2,886448,_070d92a6-09d8-4265-8def-a87c879913fb,ShuntCompensator
_e1eeb164-bc86-410b-98b0-0e26fbe8620e,CP-01,01   XAL CP-1 T01 012.6,true,C1,886804,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_d2c97a30-dff4-4d85-87c3-bbdf315fde40,CP-02,01   XAL CP-2 T01 012.6,true,C2,886806,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_eb66e46e-6c9a-4931-b699-f8b6609d2e20,CP-03,01   XAL CP-3 T02 012.6,true,C3,886808,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_6bf44e54-8615-47bb-ac90-283b8c53a184,CP-04,01   XAL CP-4 T02 012.6,true,C4,886810,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_43badbc3-eba8-4d7e-8e3a-cddf152e3d2b,CP-05,01   XAL CP-5 T03 012.6,true,C5,886812,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_d7b9e9ac-9ec4-491f-8dac-ccea297e2496,CP-06,01   XAL CP-6 T03 012.6,true,C6,886814,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator
_a166aaf3-7a67-42b6-b2c1-de0f6b29eda4,CP-01,01   XOC CP-1 T01 012.6,true,C1,887315,_0443a934-ff0f-4d88-b45f-5acbafd3291e,ShuntCompensator
_e027e52f-4f17-419a-be2d-d14cd52a100a,CP-02,01   XOC CP-2 T02 012.6,true,C2,887317,_0443a934-ff0f-4d88-b45f-5acbafd3291e,ShuntCompensator
_94f457fc-0337-4f06-b85f-261596929aa8,CP-01,01   XOH CP-1 T01 009.0,true,C1,887780,_2d4a6804-53a8-4a00-814b-025b7c134b9f,ShuntCompensator
_1306f84c-549a-4ea5-bceb-23f0f440cce6,CP-01,01   ZUM CP-1 T01 012.6,true,C1,888776,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator
_3ac8ecff-ca06-408d-8057-356c97aac3ca,CP-02,01   ZUM CP-2 T02 006.3,true,C2,888778,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator
_dcd7f1fd-a7e2-4ad0-9ecb-f07a5b3c74a3,CP-03,01   ZUM CP-3 T03 006.3,true,C3,888780,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator
_048ab9ed-71ad-4a83-942c-b8a85b4d9723,CP-01,01TLCAMO CP-1 T01 012.6,true,C1,889694,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator
_dcc20e7a-ea4b-4a92-bc9f-9e0d34c020fb,CP-02,01TLCAMO CP-2 T02 012.6,true,C2,889696,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator
_a67bbc7d-908f-44a0-ae0e-c7d72a299ee3,CP-03,01TLCAMO CP-3 T03 006.3,true,C3,889698,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator
_c8b121ad-4172-45e9-a57b-4f25426fb970,CP-01,01TLCANU CP-1 B1  015.0,true,C1,890762,_1c73d060-cad2-424d-95fd-77c42cdb9c4b,ShuntCompensator
_911f1c36-4f9c-4f79-96c6-33f36147164e,CP-01,01TLCATM CP-1      007.5,true,C1,891353,_29eb4251-0b90-4b59-a323-33a21bde24c5,ShuntCompensator
_7d03a177-e5eb-4f84-828b-483aada6ad44,CP-02,01TLCATM CP-2      001.8,true,C2,891362,_e55aa6d0-88b8-40fe-8da6-13ec9bef6e0f,ShuntCompensator
_a3da56e2-89bf-4948-8df7-e9af04f7ae04,CP-01,01TLCATU CP-1 B1  012.00,true,C1,891901,_984dd7bb-7b95-4017-a44c-1067e149f9e7,ShuntCompensator
_3e8235ff-9e6c-47b9-9bac-6b8b03ebfb47,CP-01,08   BLM CP-1 B1    015,true,C1,893679,_695d6a94-283c-44a0-bbf5-ec15feefaa23,ShuntCompensator
_81321105-c7db-4f69-bef0-6708044db2ec,RE-01,08   BLM RE-1 AT-01 025,true,R1,893790,_150e4525-77ce-4b1e-b610-c6958bad45ee,ShuntCompensator
_7ef256ad-3d11-4193-8a0a-e69167b65efc,RE-01,08   DZT RE-1 A4010 62I,true,R1,895874,_6d33397c-443b-437f-bd4c-ff8676dc105c,ShuntCompensator
_ab032f64-a927-469d-bee3-0a533bc565f6,RE-02,08   DZT RE-2 A4020 62I,true,R2,895876,_6d33397c-443b-437f-bd4c-ff8676dc105c,ShuntCompensator
_76aec878-8165-4027-8789-2ce4d04a64a2,RE-01,08   ESA RE-1 93220 018,true,R1,896369,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator
_27841843-5a11-472d-82fe-fab28d0374ab,RE-02,08   ESA RE-2 93100 018,true,R2,896371,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator
_0a90c589-3375-4253-abdd-ef4752fa0a84,RE-04,08   ESA RE-4 B1    017,true,R4,896373,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator
_07f60bf9-556f-4bd1-9fcb-f7ed6f397380,RE-05,08   ESA RE-5 93210 018,true,R5,896375,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator
_3fe73a5f-0b05-4566-bf46-b591e54b43a1,RE-06,08   ESA RE-6 93010 021,true,R6,896377,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator
_fa11f584-43bc-4b4f-a168-71df54789f60,RE-08,08   ESA RE-8 A4080 100I,true,R8,896739,_d36b4477-6cc6-4980-b289-dfef2376b642,ShuntCompensator
_93f80a54-a764-4649-8f75-c5fd8063f823,RE-09,08   ESA RE-9 A4090 100I,true,R9,896741,_d36b4477-6cc6-4980-b289-dfef2376b642,ShuntCompensator
_d6602f37-fc45-414c-b0bf-abda50a987f8,RE-03,08   ESA RE-3 AT-01 025,true,R3,896772,_be983f90-e398-488b-9ce7-107e8ffa90ef,ShuntCompensator
_a8e2312d-e931-46a5-b653-e32be2aae9e0,RE-07,08   ESA RE-7 AT-04 025,true,R7,896774,_be983f90-e398-488b-9ce7-107e8ffa90ef,ShuntCompensator
_dd85f39d-a2de-4bdb-b34a-92e583181519,CP-01,01TLCECB CP-1 B1  020.0,true,C1,898434,_c5070ac0-635e-4c44-a30e-df29740a89a1,ShuntCompensator
_71bed5a0-72a8-4d83-8d92-0d91584caa9f,CP-02,01TLCECB CP-2 B1  020.0,true,C2,898436,_c5070ac0-635e-4c44-a30e-df29740a89a1,ShuntCompensator
_92148397-1aa5-4551-9a01-c6256c97c22b,CP-01,01TLCENB CP-1 B1  020.0,true,C1,899271,_97d65684-da9b-422b-9f3f-41faae512ab3,ShuntCompensator
_5aa14491-c34d-42bb-bc41-8f7fd56a1176,CP-02,01TLCENB CP-2 B1  020.0,true,C2,899273,_97d65684-da9b-422b-9f3f-41faae512ab3,ShuntCompensator
_ec3cc235-e84c-4371-844f-7047b78bec43,CP-01,01TLCETB CP-1 B1  010.0,true,C1,899975,_cc8b8bfe-1b67-4bb8-ae4a-b8bc3be9913a,ShuntCompensator
_29d4ba0e-5be5-49c3-b73b-ea7571dbdf9c,CP-02,01TLCETB CP-2 B1  010.0,true,C2,899977,_cc8b8bfe-1b67-4bb8-ae4a-b8bc3be9913a,ShuntCompensator
_ce104fae-20d7-4542-8b9a-19a41da64183,CP-01,01TLCJID CP-1      001.8,true,C1,903103,_ad2bc467-90e0-4e27-ae0c-e556023991fe,ShuntCompensator
_3cada240-f356-4b79-8ca2-41277c49eef4,CP-01,01TLCJIL CP-1 T01 018.00,true,C1,903340,_8e3bba6d-1169-478d-b1a8-585e65086407,ShuntCompensator
_fe1da7cb-7ece-46aa-a555-847b3e425ffe,CP-01,01TLCTDV CP-1 T01 009.0,true,C1,907857,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ShuntCompensator
_b4117735-9779-4047-9f95-8751a1ac2329,CP-02,01TLCTDV CP-2 T02 009.0,true,C2,907859,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ShuntCompensator
_3148d197-f1c3-46b2-b22f-408c5900a7ed,CP-01,01TLCTJP CP-1 022.5,true,C1,908292,_4f4ba887-21ba-4a2e-b122-c6eed073e913,ShuntCompensator
