"SynchronousMachine:
ID","SynchronousMachine:
VoltRegStatus","SynchronousMachine:
Description","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","SynchronousMachine:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_db1b2fad-63f3-4733-b8af-10468d9caa96,Fixed Voltage Regulation,06ERY-U15,1716693,UN-15,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_3b2ed458-e8b5-40ba-85e6-28ec2ddb851b,1716510,T1,_312a159b-4f3e-4266-af61-2ad1f3a892ee,Terminal
_b8415576-4073-4d90-9036-23bc333a9bdc,Fixed Voltage Regulation,06ERY-U16,1716695,UN-16,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_3b2ed458-e8b5-40ba-85e6-28ec2ddb851b,1716510,T1,_312a159b-4f3e-4266-af61-2ad1f3a892ee,Terminal
_fa2a10b6-878e-44ec-abca-2cb8949263c0,Fixed Voltage Regulation,06ERY-U17,1716697,UN-17,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_3b2ed458-e8b5-40ba-85e6-28ec2ddb851b,1716510,T1,_312a159b-4f3e-4266-af61-2ad1f3a892ee,Terminal
_51eb5d2e-7483-4c77-ab3d-971197a4b89c,Fixed Voltage Regulation,06ERY-U2,1716699,UN-02,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_becfeeeb-ad32-4cb9-8736-99fe7b692985,1716504,T1,_60a16244-2746-4e24-9b9b-7da7641072b2,Terminal
_a201d066-27bd-4ea8-8787-514554588740,Fixed Voltage Regulation,06ERY-U3,1716701,UN-03,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_becfeeeb-ad32-4cb9-8736-99fe7b692985,1716504,T1,_60a16244-2746-4e24-9b9b-7da7641072b2,Terminal
_fcb52eaf-eb7d-4159-a5c6-de96cabbaa8a,Fixed Voltage Regulation,06ERY-U4,1716703,UN-04,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_587d553f-bf92-446f-83b9-e2d6f17f1b4b,1716506,T1,_66c77248-9d14-40b4-bc3b-ae251e6118bc,Terminal
_cd027416-0003-42c5-abb6-ed694c81045b,Fixed Voltage Regulation,06ERY-U5,1716705,UN-05,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_587d553f-bf92-446f-83b9-e2d6f17f1b4b,1716506,T1,_66c77248-9d14-40b4-bc3b-ae251e6118bc,Terminal
_f982aba2-a8e4-439f-82ab-fad66180c998,Fixed Voltage Regulation,06ERY-U6,1716707,UN-06,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_587d553f-bf92-446f-83b9-e2d6f17f1b4b,1716506,T1,_66c77248-9d14-40b4-bc3b-ae251e6118bc,Terminal
_f523a540-04e3-419b-acf4-aa8e5f219bdb,Fixed Voltage Regulation,06ERY-U7,1716709,UN-07,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_587d553f-bf92-446f-83b9-e2d6f17f1b4b,1716506,T1,_66c77248-9d14-40b4-bc3b-ae251e6118bc,Terminal
_02b745e3-3337-432d-b766-bf14d0937481,Fixed Voltage Regulation,06ERY-U8,1716711,UN-08,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_becfeeeb-ad32-4cb9-8736-99fe7b692985,1716504,T1,_60a16244-2746-4e24-9b9b-7da7641072b2,Terminal
_95c2924a-05bd-48de-a175-708733a9717b,Fixed Voltage Regulation,06ERY-U9,1716713,UN-09,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,SynchronousMachine,_becfeeeb-ad32-4cb9-8736-99fe7b692985,1716504,T1,_60a16244-2746-4e24-9b9b-7da7641072b2,Terminal
_a29e23e5-d4fd-465d-91e7-d8b6c865fe27,Fixed Voltage Regulation,06FUN-U1,1719614,UN-01,_faa05cdb-d966-43ab-b85f-75fb904a28f4,SynchronousMachine,_80498258-82f2-4cae-a22a-befe7c6671c7,1719615,T1,_a29e23e5-d4fd-465d-91e7-d8b6c865fe27,Terminal
_4f2f9bfe-c2a1-4c2b-a059-609ecbc1f5d9,Fixed Voltage Regulation,06GEH-PTA,1720117,UNPTA,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,,,,,
_cd431c4b-8dbb-445b-8d84-97a2ebfa6e6a,Fixed Voltage Regulation,06GEH-U1,1720119,UN-01,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_aa6f6075-85d4-4222-859b-37bad735ac24,1720120,T1,_cd431c4b-8dbb-445b-8d84-97a2ebfa6e6a,Terminal
_7663bba0-80c3-433a-936e-10d784bf77bf,Fixed Voltage Regulation,06GEH-U2,1720121,UN-02,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_b56796d7-8848-48c3-918f-5e557e864c86,1720122,T1,_7663bba0-80c3-433a-936e-10d784bf77bf,Terminal
_eba9fe6d-172f-4eeb-bd80-7c62c2548749,Fixed Voltage Regulation,06GEH-U3,1720123,UN-03,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_90be50c5-832a-44f9-9cf8-2002befc247c,1720124,T1,_eba9fe6d-172f-4eeb-bd80-7c62c2548749,Terminal
_32be5dbd-ae32-41ba-8232-3e9e4aa39e26,Fixed Voltage Regulation,06GEH-U4,1720125,UN-04,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_7c60bec2-0cf7-45a1-95ba-03e2d939795d,1720126,T1,_32be5dbd-ae32-41ba-8232-3e9e4aa39e26,Terminal
_9005ac6d-417c-4f31-82cf-1560ba252f50,Fixed Voltage Regulation,06GEH-U5,1720127,UN-05,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_ed097fff-be84-4725-9f21-94b2c74f94e2,1720128,T1,_9005ac6d-417c-4f31-82cf-1560ba252f50,Terminal
_cff9f46e-26f2-4198-9e1f-fc407d1aec48,Fixed Voltage Regulation,06GEH-U6,1720129,UN-06,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_c82493e7-b443-457e-8f5b-cf53dafb42c8,1720130,T1,_cff9f46e-26f2-4198-9e1f-fc407d1aec48,Terminal
_ad0a4136-cff7-464d-81ff-ede3a9261287,Fixed Voltage Regulation,06GEH-U7,1720131,UN-07,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_88bdc99f-5ccf-404f-9efb-973b898f6e91,1720132,T1,_ad0a4136-cff7-464d-81ff-ede3a9261287,Terminal
_41b4b58f-a264-4955-9c10-d406108e051a,Fixed Voltage Regulation,06GEH-U8,1720133,UN-08,_22a6b74f-a973-407a-b206-2d67702eb792,SynchronousMachine,_754786ae-7942-414b-92dc-a8c9e3fe7c29,1720134,T1,_41b4b58f-a264-4955-9c10-d406108e051a,Terminal
_3495a1ca-aab3-482d-98d9-99fd76666ea4,Fixed Voltage Regulation,06HUI-PTA,1722643,UNPTA,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,,,,,
_2dcaa575-da3c-415b-a4b0-7b0bc8656142,Fixed Voltage Regulation,06HUI-U1,1722645,UN-01,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_de0cc345-edd9-4d18-9aac-23967d232404,1722646,T1,_2dcaa575-da3c-415b-a4b0-7b0bc8656142,Terminal
_01d5442d-d211-421e-9fb9-1f77f3190977,Fixed Voltage Regulation,06HUI-U2,1722647,UN-02,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_70dfc699-6599-4e30-8dc7-9c914b540816,1722648,T1,_01d5442d-d211-421e-9fb9-1f77f3190977,Terminal
_9ac63f03-66c1-4f9c-a71a-3a7e5501f663,Fixed Voltage Regulation,06HUI-U3,1722649,UN-03,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_835d13d2-4ed7-44f1-8dfd-1f1c46e63cd7,1722650,T1,_9ac63f03-66c1-4f9c-a71a-3a7e5501f663,Terminal
_eee5b68b-6b03-4a0e-a805-63a42cb39d74,Fixed Voltage Regulation,06HUI-U4,1722651,UN-04,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_999c3b4d-7475-4265-882a-2373922c60ad,1722652,T1,_eee5b68b-6b03-4a0e-a805-63a42cb39d74,Terminal
_3ded4266-812d-4aa9-a862-51fa4759b51d,Fixed Voltage Regulation,06HUI-U5,1722653,UN-05,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_85c2335f-65fc-47c9-8220-408b97ddfdeb,1722654,T1,_3ded4266-812d-4aa9-a862-51fa4759b51d,Terminal
_be9a6cdb-48a2-4ecd-8212-d8699ad50aff,Fixed Voltage Regulation,06HUI-U6,1722655,UN-06,_5d47dad3-17fb-477f-b720-89f3356b81bc,SynchronousMachine,_a03d4fd7-a548-404b-a76b-715ba72433ee,1722656,T1,_be9a6cdb-48a2-4ecd-8212-d8699ad50aff,Terminal
_34db65bf-fc2e-4480-a500-217a3f4c0e22,Fixed Voltage Regulation,06HUO-U1,1723208,UN-01,_1bed4e43-1402-44a1-ba31-cd23372b5ba8,SynchronousMachine,_a5198b57-5d74-432d-bfc3-f7fe928a172d,1723209,T1,_34db65bf-fc2e-4480-a500-217a3f4c0e22,Terminal
_eb0d06c8-b030-4cfe-998d-0cca64d24d11,Fixed Voltage Regulation,06HUO-U2,1723210,UN-02,_1bed4e43-1402-44a1-ba31-cd23372b5ba8,SynchronousMachine,_2b1f2124-9b76-4af1-be2f-3efa38824f73,1723211,T1,_eb0d06c8-b030-4cfe-998d-0cca64d24d11,Terminal
_968a2b93-a22d-42bd-8d74-cd75cd2a36bd,Fixed Voltage Regulation,06IBC-PTA,1723513,UNPTA,_ee236e3c-bc0d-4af2-9c9a-be19a1329ca2,SynchronousMachine,,,,,
_d182fb58-1407-441d-9fd7-1e8010dc9530,Fixed Voltage Regulation,06IBC-U1,1723515,UN-01,_ee236e3c-bc0d-4af2-9c9a-be19a1329ca2,SynchronousMachine,_1583921c-03b9-460c-860c-6e4b495156dd,1723516,T1,_d182fb58-1407-441d-9fd7-1e8010dc9530,Terminal
_a4ef7517-1ff5-4d41-a0c5-db4a76bef461,Fixed Voltage Regulation,06IBC-U2,1723517,UN-02,_ee236e3c-bc0d-4af2-9c9a-be19a1329ca2,SynchronousMachine,_c12f954a-0fdb-4a9f-8f8c-19af3c9a5e5b,1723518,T1,_a4ef7517-1ff5-4d41-a0c5-db4a76bef461,Terminal
_5a262731-3860-42d6-af4a-10b092155ee4,Fixed Voltage Regulation,06ICR-U1,1723828,UN-01,_8205a690-245f-4de4-8c0b-767b9ae0fec5,SynchronousMachine,_63578726-ec04-49dd-93f1-b033ff0231c0,1723829,T1,_5a262731-3860-42d6-af4a-10b092155ee4,Terminal
_f6375b60-5392-45be-9e60-af5e0e992975,Fixed Voltage Regulation,06LBA-U1,1725869,UN-01,_e264eaa8-b34a-4579-bf57-c51e3c7f803f,SynchronousMachine,_40f5f4f8-8066-4d2d-a175-c88db99e7652,1725870,T1,_f6375b60-5392-45be-9e60-af5e0e992975,Terminal
_670345a4-9376-4582-a693-85eb78c9e18b,Fixed Voltage Regulation,06LIA-U1,1746370,UN-01,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_b80db1f4-96b4-4250-8378-b6101a194f23,1746371,T1,_670345a4-9376-4582-a693-85eb78c9e18b,Terminal
_b7be4c7c-88e9-4b8b-b9e2-fc86b2d94f1e,Fixed Voltage Regulation,06LIA-U10,1746372,UN-10,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_c7f843d1-9783-4458-9ba0-7dad9cb5bfaf,1746373,T1,_b7be4c7c-88e9-4b8b-b9e2-fc86b2d94f1e,Terminal
_e8ff0035-530c-4c44-9d94-8e362d13c4e9,Fixed Voltage Regulation,06LIA-U11,1746374,UN-11,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_7ba18210-01eb-4927-9d7e-81c0ba025df8,1746375,T1,_e8ff0035-530c-4c44-9d94-8e362d13c4e9,Terminal
_cae30dee-9aa1-4871-9840-cdfedeb3a70a,Fixed Voltage Regulation,06LIA-U12,1746376,UN-12,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_7c7df75a-f17f-468b-bd59-b9e6b8449f64,1746377,T1,_cae30dee-9aa1-4871-9840-cdfedeb3a70a,Terminal
_856b0099-afb6-4bcb-8f50-022bc8bd7300,Fixed Voltage Regulation,06LIA-U2,1746378,UN-02,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_5da286cf-42cf-4abe-99f3-151eacb2e47a,1746379,T1,_856b0099-afb6-4bcb-8f50-022bc8bd7300,Terminal
_1101d988-d9d0-458e-8293-e8f143ecfa0f,Fixed Voltage Regulation,06LIA-U3,1746380,UN-03,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_8c7a3bf6-47e4-4ff0-9358-67c7d528dd70,1746381,T1,_1101d988-d9d0-458e-8293-e8f143ecfa0f,Terminal
_ce59a1b6-04ad-4e88-9fa7-07d0f26fc9d3,Fixed Voltage Regulation,06LIA-U4,1746382,UN-04,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_469e458f-7612-49a6-93b1-9bf7a7f362ad,1746383,T1,_ce59a1b6-04ad-4e88-9fa7-07d0f26fc9d3,Terminal
_0412a4a9-c451-40c7-a2ce-9338d79427d2,Fixed Voltage Regulation,06LIA-U5,1746384,UN-05,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_4000a126-cd91-4c64-b6b9-d3667fea30c5,1746385,T1,_0412a4a9-c451-40c7-a2ce-9338d79427d2,Terminal
_fa419f81-8134-426b-b859-dae14f5cdc25,Fixed Voltage Regulation,06LIA-U6,1746386,UN-06,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_7a0d324d-90f8-49b4-9552-e9ac2812a068,1746387,T1,_fa419f81-8134-426b-b859-dae14f5cdc25,Terminal
_d7124a94-6798-4478-8fd6-bd6dda4aeab7,Fixed Voltage Regulation,06LIA-U7,1746388,UN-07,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_bd6ce3bc-6ddb-43c6-b8bc-aa867ca4209d,1746389,T1,_d7124a94-6798-4478-8fd6-bd6dda4aeab7,Terminal
_a02e3371-fd6a-4eae-87b0-e91685a15671,Fixed Voltage Regulation,06LIA-U8,1746390,UN-08,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_7d442aab-9b81-4ca7-bd8c-d402dee42f9a,1746391,T1,_a02e3371-fd6a-4eae-87b0-e91685a15671,Terminal
_9335e286-1593-4fea-af46-59684d64e1c3,Fixed Voltage Regulation,06LIA-U9,1746392,UN-09,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine,_4f4bc44d-ba10-43c7-8307-0309c33cdec1,1746393,T1,_9335e286-1593-4fea-af46-59684d64e1c3,Terminal
_c9d97d54-3d9b-4e54-be13-3e45ba1c0923,Fixed Voltage Regulation,06LMS-U1,1747034,UN-01,_0df16181-4778-498a-81d6-04a2643d1e40,SynchronousMachine,_6fe8ee9c-059a-4a4f-ad30-4880e3e262d3,1747035,T1,_c9d97d54-3d9b-4e54-be13-3e45ba1c0923,Terminal
_e8ebc41e-9075-45dd-9ac0-01e108837e27,Fixed Voltage Regulation,06MON-U1,1749214,UN-01,_21d94c83-92bd-4151-a24c-78987b71734d,SynchronousMachine,_1f8f527f-dabe-4c24-a8fd-73b5b201ac77,1749215,T1,_e8ebc41e-9075-45dd-9ac0-01e108837e27,Terminal
_7809f108-dec4-47d5-9319-d78e705be7a2,Fixed Voltage Regulation,06MON-U2,1749216,UN-02,_21d94c83-92bd-4151-a24c-78987b71734d,SynchronousMachine,_7928bb29-bee2-4ef8-ab1f-ad44f9ebb9d3,1749217,T1,_7809f108-dec4-47d5-9319-d78e705be7a2,Terminal
_06f73a6c-a9b1-41ae-b470-271f8de36fbc,Fixed Voltage Regulation,06NRS-U3,1752663,UN-03,_95305be5-d573-4fdc-bbb3-02638500d359,SynchronousMachine,_c0bc2d40-2564-47ae-87a3-cd6b19287686,1752664,T1,_06f73a6c-a9b1-41ae-b470-271f8de36fbc,Terminal
_87ba68ee-0408-455b-9ed0-4ddfddf2b80d,Fixed Voltage Regulation,06NRS-PTA,1752698,UNPTA,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine,,,,,
_a120b40e-40d5-4977-9b2f-abb6e2135d82,Fixed Voltage Regulation,06NRS-U1,1752700,UN-01,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine,_95c04f83-27d0-44f4-a932-6912ad95b511,1752701,T1,_a120b40e-40d5-4977-9b2f-abb6e2135d82,Terminal
_d3febd87-526c-48c8-b023-282642ea86f4,Fixed Voltage Regulation,06NRS-U2,1752702,UN-02,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine,_69616233-39b9-4954-b1e0-3b00d11a9680,1752703,T1,_d3febd87-526c-48c8-b023-282642ea86f4,Terminal
_cab3423f-2b21-4a06-b5aa-46e48f725d12,Fixed Voltage Regulation,06PEC-PTA,1754915,UNPTA,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,,,,,
_ba312d32-4a1b-47ad-842b-4dff24ef9df7,Fixed Voltage Regulation,06PEC-U1,1754917,UN-01,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_3c404fa8-2c36-4d68-afa9-115dfee322be,1754918,T1,_ba312d32-4a1b-47ad-842b-4dff24ef9df7,Terminal
_2b8d70cf-f5d2-4a3f-948c-2a31ac1e3d53,Fixed Voltage Regulation,06PEC-U2,1754919,UN-02,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_f9e1c6ed-3802-4e8f-8f5f-d8787d5a9378,1754920,T1,_2b8d70cf-f5d2-4a3f-948c-2a31ac1e3d53,Terminal
_5027e739-2da6-4279-890a-2481e6bf06da,Fixed Voltage Regulation,06PEC-U3,1754921,UN-03,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_a3dcd839-a4ff-4ca2-a89b-008f99d03740,1754922,T1,_5027e739-2da6-4279-890a-2481e6bf06da,Terminal
_759a7d53-8b20-4950-91a4-bea92ce1d7c1,Fixed Voltage Regulation,06PEC-U4,1754923,UN-04,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_114475ab-74ba-40e6-aef8-6e8ac28430ee,1754924,T1,_759a7d53-8b20-4950-91a4-bea92ce1d7c1,Terminal
_6e392676-319d-43f1-b738-be95d3de1005,Fixed Voltage Regulation,06PEC-U5,1754925,UN-05,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_34b2ee35-754b-4177-ac2b-b841c5bb2932,1754926,T1,_6e392676-319d-43f1-b738-be95d3de1005,Terminal
_d9119ab8-2964-4052-bd77-4be7215b420b,Fixed Voltage Regulation,06PEC-U6,1754927,UN-06,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_a5d7e2aa-fad3-4b9f-8477-662916a8e625,1754928,T1,_d9119ab8-2964-4052-bd77-4be7215b420b,Terminal
_76c2a34d-d57c-4c36-a761-452c5bdc9089,Fixed Voltage Regulation,06PEC-U7,1754929,UN-07,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_f47d3520-ba89-41aa-9d5b-488d1c24710d,1754930,T1,_76c2a34d-d57c-4c36-a761-452c5bdc9089,Terminal
_72c49208-4cf4-4ca1-aaf9-a25c75574107,Fixed Voltage Regulation,06PEC-U8,1754931,UN-08,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine,_864716a2-58f7-422f-b4b8-7b624ae621e1,1754932,T1,_72c49208-4cf4-4ca1-aaf9-a25c75574107,Terminal
_1b8cfb28-5cfb-463a-9ef9-7d8156d47b32,Fixed Voltage Regulation,06PFT-PTA,1755210,UNPTA,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine,,,,,
_b41a85bd-15a8-47f8-8109-61432bca939e,Fixed Voltage Regulation,06PFT-U1,1755212,UN-01,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine,_21e5675e-100a-41a7-852d-baf73581abbd,1755213,T1,_b41a85bd-15a8-47f8-8109-61432bca939e,Terminal
_9866d306-5514-4ad5-accc-096f2f8c24da,Fixed Voltage Regulation,06PFT-U2,1755214,UN-02,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine,_01568cbd-c3ad-4c09-b194-e8c56fea97fc,1755215,T1,_9866d306-5514-4ad5-accc-096f2f8c24da,Terminal
_01f9d2db-7298-4dd2-9778-33a364f9af99,Fixed Voltage Regulation,06PFT-U3,1755216,UN-03,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine,_d82b9be7-8296-4ac8-87d4-9aacf4105d2f,1755217,T1,_01f9d2db-7298-4dd2-9778-33a364f9af99,Terminal
_b01493a9-f4a3-4006-9c3e-26ec9b36981c,Fixed Voltage Regulation,06PQR-PTA,1755618,UNPTA,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine,,,,,
_6f15438d-1251-4f8a-a3e6-bb17e31885a9,Fixed Voltage Regulation,06PQR-U1,1755620,UN-01,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine,_89a653c7-8ae4-4704-a40d-f14a86736bfe,1755621,T1,_6f15438d-1251-4f8a-a3e6-bb17e31885a9,Terminal
_5f808a97-0c6f-4f78-b1ac-b5bd93989d3d,Fixed Voltage Regulation,06PQR-U2,1755622,UN-02,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine,_f04f5a98-b2af-4b5c-a5bd-9f38e99b527d,1755623,T1,_5f808a97-0c6f-4f78-b1ac-b5bd93989d3d,Terminal
_446bb76a-ce90-47a4-ba98-4fb190ac04f2,Fixed Voltage Regulation,06PQR-U3,1755624,UN-03,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine,_37e1095d-d1cc-4cbe-a054-2280efebd5a8,1755625,T1,_446bb76a-ce90-47a4-ba98-4fb190ac04f2,Terminal
_4cc2098c-b77d-4cc8-a03b-150068d2040b,Fixed Voltage Regulation,06PQR-U4,1755626,UN-04,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine,_e6703bb2-3085-4880-940d-efa7fd8e1eaf,1755627,T1,_4cc2098c-b77d-4cc8-a03b-150068d2040b,Terminal
_a6d7f61d-f43f-4b20-b0f7-b7227361903f,Fixed Voltage Regulation,06PST-PTA,1756954,UNPTA,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,,,,,
_faa1a351-eaa2-4e01-b2ff-c995a2b24583,Fixed Voltage Regulation,06PST-U1,1756956,UN-01,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_109042ef-70aa-48cc-9e51-39b9ec8fc978,1756957,T1,_faa1a351-eaa2-4e01-b2ff-c995a2b24583,Terminal
_00039c45-41de-4734-9126-6435a80bebce,Fixed Voltage Regulation,06PST-U2,1756958,UN-02,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_3020451c-d84a-474f-aa71-5b6031dd289d,1756959,T1,_00039c45-41de-4734-9126-6435a80bebce,Terminal
_44cc6d2d-e080-4271-a565-b2ae01488c76,Fixed Voltage Regulation,06PST-U3,1756960,UN-03,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_fc59a5f8-7417-41a9-b34a-b52af41db199,1756961,T1,_44cc6d2d-e080-4271-a565-b2ae01488c76,Terminal
_7b5c8497-3062-4827-81a2-f2f600255770,Fixed Voltage Regulation,06PST-U4,1756962,UN-04,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_c51d5437-f828-46a5-b7ec-175ba428e42b,1756963,T1,_7b5c8497-3062-4827-81a2-f2f600255770,Terminal
_63aef5d1-67a9-45ab-a628-5c737ead8542,Fixed Voltage Regulation,06PST-U5,1756964,UN-05,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_c37dbfb4-ad47-4462-95f2-c54822311f5f,1756965,T1,_63aef5d1-67a9-45ab-a628-5c737ead8542,Terminal
_c79a87e6-ce39-4ce7-8738-c7f621af0bb0,Fixed Voltage Regulation,06PST-U6,1756966,UN-06,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine,_36d87249-9e95-49ea-b89b-75885153f98f,1756967,T1,_c79a87e6-ce39-4ce7-8738-c7f621af0bb0,Terminal
_252c1a21-a96f-48e2-b21a-94562b7d7c90,Fixed Voltage Regulation,06PYC-U1,1757184,UN-01,_0d0fe22f-5f90-4ca2-8317-edf75e9b9da8,SynchronousMachine,_7723f248-ff8a-4ce3-bc13-1853237234e1,1757185,T1,_252c1a21-a96f-48e2-b21a-94562b7d7c90,Terminal
_80787831-4067-47a8-81c2-683643977c19,Fixed Voltage Regulation,06RBC-PTA,1758439,UNPTA,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine,,,,,
_6d407e9c-e1b2-49fc-ab45-f7f85f700213,Fixed Voltage Regulation,06RBC-U1,1758441,UN-01,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine,_e0283c08-d77c-4bcd-a9c1-8d8a2eb23db3,1758442,T1,_6d407e9c-e1b2-49fc-ab45-f7f85f700213,Terminal
_1e72e620-cc6d-4453-ac6e-14ca1586972f,Fixed Voltage Regulation,06RBC-U2,1758443,UN-02,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine,_2d1a595a-659f-43c7-8846-5347b41dd388,1758444,T1,_1e72e620-cc6d-4453-ac6e-14ca1586972f,Terminal
_884ab514-ff66-406e-ae38-4217905d8855,Fixed Voltage Regulation,06RBC-U3,1758449,UN-03,_0c4e1eb5-5228-4ce2-8197-b56fb5e4b5c2,SynchronousMachine,_189fc717-0015-434f-89f7-4e0874510d1c,1758450,T1,_884ab514-ff66-406e-ae38-4217905d8855,Terminal
_cbc57582-ff87-44e1-ab44-ab0a097e07b6,Fixed Voltage Regulation,06RBT-PTA,1758637,UNPTA,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine,,,,,
_38547422-ca57-47c0-a4d5-aca174b8ab91,Fixed Voltage Regulation,06RBT-U1,1758639,UN-01,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine,_ac1f0e1b-308e-4638-aaec-c13c1923b634,1758640,T1,_38547422-ca57-47c0-a4d5-aca174b8ab91,Terminal
_ec210cc6-bc06-47b5-a02b-63707ac9156c,Fixed Voltage Regulation,06RBT-U2,1758641,UN-02,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine,_0edafbf0-c1ae-4365-99c8-477500b53359,1758642,T1,_ec210cc6-bc06-47b5-a02b-63707ac9156c,Terminal
_f8e47e97-69cd-4dbb-95f5-ace4b08eba5b,Fixed Voltage Regulation,06RBT-U3,1758647,UN-03,_8fef22ec-166a-4054-8830-7e99a074cb74,SynchronousMachine,_380bda95-b424-4257-8cc2-1a0215c5ed4b,1758648,T1,_f8e47e97-69cd-4dbb-95f5-ace4b08eba5b,Terminal
