"ShuntCompensator:
ID","ShuntCompensator:
VoltageControlFlag","ShuntCompensator:
InternalId","ShuntCompensator:
Name","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType","ShuntCompensator:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_8f0c3a2b-25a0-4d59-9222-de239d3aa7b2,false,831074,CP-01,_9e740169-fb5d-4bbc-8776-3aa459e02908,ShuntCompensator,,,,,
_a3eaebbf-963b-44c9-a415-02d3d25c6b6b,false,831076,CP-02,_9e740169-fb5d-4bbc-8776-3aa459e02908,ShuntCompensator,,,,,
_7fad22aa-491a-4b41-a6ab-ef6e4c8f61fc,false,831690,CP-01,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator,,,,,
_8c6986ad-1bea-490d-8801-5b75ea6b28cd,false,831692,CP-02,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator,,,,,
_cbb1e6f0-f4f4-4f2d-81ff-dc853ce428d7,false,831694,CP-03,_9b6f7e2c-00ad-48ce-ba9f-385a1ba729d7,ShuntCompensator,,,,,
_0730c622-4ee1-422f-a423-223e7d245ffa,false,834667,CP-02,_8ce81c2e-e1ea-4c60-93be-e7e493b80934,ShuntCompensator,,,,,
_6a945b5f-3154-4283-8920-d11ce73d72cc,false,836035,CP-01,_88571017-c7d0-4af3-bc86-38e458f450ee,ShuntCompensator,,,,,
_c92e04ea-1796-4380-99cc-12d4f921e747,false,836914,RE-01,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator,,,,,
_1020d3cb-5acc-48df-bed6-a149391b4694,false,836916,RE-02,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator,,,,,
_c32185a0-e810-43a4-8861-15ba8d649a8c,false,836918,RE-03,_1e735cd9-5d8e-40bd-8d1d-13f543d7087b,ShuntCompensator,,,,,
_664e60ba-5541-49a5-8b16-76025e32ebba,false,837746,CP-01,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator,,,,,
_5e7d16d6-9280-4e01-896d-7292f4dac99b,false,837748,CP-02,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator,,,,,
_29753983-28f5-4e87-8675-7fbe42138e06,false,837750,CP-03,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator,,,,,
_fdb788d3-10ec-4742-b41a-fccd6a00aa4b,false,837752,CP-04,_d6eedc38-d2ef-456f-b1cd-8e5085e2f065,ShuntCompensator,,,,,
_27a0a935-3cf4-4e60-b4c1-9f6f754b78ed,false,838336,CP-01,_0f80aa78-3524-47ee-a6fa-6c7c63437553,ShuntCompensator,,,,,
_606bb1fb-e773-43e3-b20d-604cc479ca17,false,838338,CP-02,_0f80aa78-3524-47ee-a6fa-6c7c63437553,ShuntCompensator,,,,,
_0d94b43c-67b2-461c-b603-8c4c952d2acf,false,851620,CP-01,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator,,,,,
_21b587b8-454c-49f8-867f-68c26305d30c,false,851622,CP-02,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator,,,,,
_a22a86ce-2e3e-48c1-88c9-c8c972ba0233,false,851624,CP-03,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator,,,,,
_f6fedf4f-5bf4-49ae-90b0-8f8c72a5084d,false,851626,CP-04,_9f63d97a-5230-48b5-aafc-fb2c57aa9c27,ShuntCompensator,,,,,
_f9deabb1-3e0b-49de-99ee-8607d37c83e0,true,852840,CP-01,_df8227cb-5b42-4ace-862c-0a4359b2f738,ShuntCompensator,_6c6447a9-c11b-461b-abda-d0e13f9dc110,852627,T1,_9cbd77be-1977-4ae3-9fe1-97b0cea40c66,Terminal
_99e382f8-8188-4381-b7ac-abee667989a1,false,853339,CP-01,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator,,,,,
_6d2a98ab-6d3f-4cd9-8937-123a9a513c12,false,853341,CP-02,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator,,,,,
_132f607e-0a33-4398-9af5-82fc24e16fac,false,853343,CP-03,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ShuntCompensator,,,,,
_9658484a-0b6e-46f2-b129-08c3a9481220,false,856530,CP-01,_2d545cb9-9483-4a8f-9d43-ce3a5d5339ab,ShuntCompensator,,,,,
_c798c7c8-70aa-491c-9488-2515df9b11b2,false,856532,CP-02,_2d545cb9-9483-4a8f-9d43-ce3a5d5339ab,ShuntCompensator,,,,,
_51ef1a3f-2a59-4056-89d1-529c6d74e90e,false,857170,CP-01,_1cbfa0d8-2849-46b8-895d-c6d0885d6948,ShuntCompensator,,,,,
_5ff1d8d0-d97d-4c54-b3f4-bc91c82a2fa4,false,857172,CP-02,_1cbfa0d8-2849-46b8-895d-c6d0885d6948,ShuntCompensator,,,,,
_42997409-e2ac-49c7-80ad-7ab61f027478,false,858823,CP-01,_f5518390-69e5-4495-a269-b7cfcc6871b4,ShuntCompensator,,,,,
_905ab251-31cf-47ce-af07-1937caf2266a,false,858825,CP-02,_f5518390-69e5-4495-a269-b7cfcc6871b4,ShuntCompensator,,,,,
_442b5475-1cc7-496e-8415-4d86e41e94ab,false,860050,CP-01,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator,,,,,
_1dd04c9d-3244-47ee-9610-78ac2e54254e,false,860052,CP-02,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator,,,,,
_b0ab6ecf-d136-4b4c-a05b-de6b7b716a71,false,860054,CP-03,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator,,,,,
_9ab45d50-cabd-448a-8712-0888cb0d9540,false,860056,CP-04,_6d2033f9-96eb-483f-bdf8-313e9569f688,ShuntCompensator,,,,,
_563ec313-81d3-41cf-967b-dd5325d50752,false,860821,CP-01,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_c61c99e0-b1c7-4740-a722-8f7c21230b62,false,860823,CP-02,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_4ce25e2e-d7e2-4a8a-b92a-8550671eefdf,false,860825,CP-03,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_1144bac7-076f-43fa-ba9a-21429f96aa07,false,860827,CP-04,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_6f192244-9754-4d74-9839-542c0639a9e2,false,860829,CP-05,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_6182477e-5fbc-402e-9cb5-28cc78795a19,false,860831,CP-06,_bbf79ca9-84ee-47af-828a-b80ecd72e51f,ShuntCompensator,,,,,
_3ba707d0-de54-4b17-9df4-c907351ded2b,false,862573,CP-01,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator,,,,,
_c38beff4-5740-44a4-8008-3dbb31ccd01a,false,862575,CP-02,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator,,,,,
_970df90e-306b-4429-9dac-f4477bfe4bf3,false,862577,CP-03,_b5246ea7-8a3b-49b2-b45a-827074eb3a27,ShuntCompensator,,,,,
_b35d5bf4-aa99-4c27-915b-c3ac935b2e50,false,863047,CP-01,_d3812189-6ae9-4363-aa2e-b6fac285e22a,ShuntCompensator,,,,,
_c26d833f-8896-4828-9761-9e1d64055e5d,false,863049,CP-02,_d3812189-6ae9-4363-aa2e-b6fac285e22a,ShuntCompensator,,,,,
_5db37880-571d-48c7-9cf6-b20391e29428,false,864531,CP-01,_994edcf0-f3fb-4dd4-8a20-b783aef18f8c,ShuntCompensator,,,,,
_dc219dc1-36db-454e-8857-a6130296f3ab,false,864533,CP-02,_994edcf0-f3fb-4dd4-8a20-b783aef18f8c,ShuntCompensator,,,,,
_d4e2507e-05e9-4f0f-b92a-2e7fbe0d1159,false,864920,CP-01,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator,,,,,
_58216550-78f8-443b-ba29-de2061e03f4f,false,864922,CP-02,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator,,,,,
_ea71bfb4-3df7-44c5-b1a0-b078553b5563,false,864924,CP-03,_923befe4-876a-48b2-bde4-e80ef44ae854,ShuntCompensator,,,,,
_3c520b5c-1967-4a8e-a791-0ec97a121c5c,false,865588,CP-01,_d90d6708-a26b-41a5-8c69-ecc867a24070,ShuntCompensator,,,,,
_f4df577b-63bf-44a9-b63a-3ca8ddfc10af,false,865590,CP-02,_d90d6708-a26b-41a5-8c69-ecc867a24070,ShuntCompensator,,,,,
_9b6e9e90-e4e5-46e9-b47c-3c5af9c6446c,false,866472,CP-01,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator,,,,,
_79edccf2-aca9-40c7-ab6f-343d966e5a57,false,866474,CP-02,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator,,,,,
_dc085bd6-c0cf-4c27-917f-9a1a38da93c4,false,866476,CP-03,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator,,,,,
_ee583ced-843c-4a18-a7d6-f8c481229bca,false,866478,CP-04,_51b067fd-6916-4232-a2ba-5ce2bf4579ea,ShuntCompensator,,,,,
_0a54f73f-2956-4555-a354-19710d580ab6,false,868475,CP-01,_6b2e956a-20f4-484c-808a-252d3c28217b,ShuntCompensator,,,,,
_58ef3525-9dd0-469f-81f0-d86da726f033,false,868477,CP-02,_6b2e956a-20f4-484c-808a-252d3c28217b,ShuntCompensator,,,,,
_2877b003-ac61-4f82-a384-c6598e8671c5,false,871242,CP-01,_ac35a085-0885-448a-bcd2-a2ed464d1fdc,ShuntCompensator,,,,,
_6c159fb8-d4ac-4692-8a68-16ba06f1e8ed,false,871244,CP-02,_ac35a085-0885-448a-bcd2-a2ed464d1fdc,ShuntCompensator,,,,,
_7ace2d0e-1873-4791-99c3-a58a186aa0c7,false,874515,CP-01,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator,,,,,
_c5ea2652-e046-4568-9b28-7522ff0c9f01,false,874517,CP-02,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator,,,,,
_fd8bd0c9-f74a-46ac-a36e-fd35adb4703d,false,874519,CP-03,_43c131a8-dbb7-4294-94e1-476776a88903,ShuntCompensator,,,,,
_e763db59-5e40-490c-bcb9-74b4079660fd,false,876976,CP-01,_a45003f1-9aec-420c-9a84-a5582952f5b4,ShuntCompensator,,,,,
_3328ecb6-f824-498a-8552-9fa8cea0e00a,false,876978,CP-02,_a45003f1-9aec-420c-9a84-a5582952f5b4,ShuntCompensator,,,,,
_b2ad7451-4feb-4d5d-afa6-e87f3ffc426f,false,878023,CP-01,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator,,,,,
_d6ea2d8a-7bec-44ba-918a-f2c6370ac528,false,878025,CP-02,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator,,,,,
_17bfe39a-79cc-433a-b51d-fa6b42edc17a,false,878027,CP-03,_5adac25c-dfd7-4644-a29f-2765d837971e,ShuntCompensator,,,,,
_e80328d4-4351-480c-bdc2-2e18b5827b3d,false,878799,CP-01,_ccf11b53-4097-4e64-a613-e23b9f974724,ShuntCompensator,,,,,
_6899498f-90e0-4736-a5da-a6129359866e,false,878801,CP-02,_ccf11b53-4097-4e64-a613-e23b9f974724,ShuntCompensator,,,,,
_d1c95aac-2ac5-4429-ac0d-82b125563615,false,880196,CP-01,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator,,,,,
_0f3eaaaa-2e09-4314-8474-b67f2389793a,false,880198,CP-02,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator,,,,,
_ad165800-bd1e-4ed8-a144-79f85669a6be,false,880200,CP-03,_3945009e-226b-4932-9ed5-7f282f55717d,ShuntCompensator,,,,,
_775c9e26-d391-4be0-92ed-ed2680f3832f,false,884127,CP-01,_0074882d-01f5-41d9-9e0c-c121b777da21,ShuntCompensator,,,,,
_5bbfb0f5-4f9c-4bb6-89b5-02126b9deea4,false,884129,CP-02,_0074882d-01f5-41d9-9e0c-c121b777da21,ShuntCompensator,,,,,
_c0da0373-921c-4aef-af11-1a741485c182,false,885705,CP-01,_0afdf1c7-ea55-4b03-a490-f8db50df8d8f,ShuntCompensator,,,,,
_20c8f182-8121-4afe-a686-a66590def35a,false,885709,CP-02,_0afdf1c7-ea55-4b03-a490-f8db50df8d8f,ShuntCompensator,,,,,
_756958e1-f5cc-44c8-87bc-70c105b1868b,false,886446,CP-01,_070d92a6-09d8-4265-8def-a87c879913fb,ShuntCompensator,,,,,
_56dab24b-9e09-4640-be9b-9cdb88f73ec4,false,886448,CP-02,_070d92a6-09d8-4265-8def-a87c879913fb,ShuntCompensator,,,,,
_e1eeb164-bc86-410b-98b0-0e26fbe8620e,false,886804,CP-01,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_d2c97a30-dff4-4d85-87c3-bbdf315fde40,false,886806,CP-02,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_eb66e46e-6c9a-4931-b699-f8b6609d2e20,false,886808,CP-03,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_6bf44e54-8615-47bb-ac90-283b8c53a184,false,886810,CP-04,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_43badbc3-eba8-4d7e-8e3a-cddf152e3d2b,false,886812,CP-05,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_d7b9e9ac-9ec4-491f-8dac-ccea297e2496,false,886814,CP-06,_b320dd9b-83b8-4543-84d3-db0fdc7b0fa7,ShuntCompensator,,,,,
_a166aaf3-7a67-42b6-b2c1-de0f6b29eda4,false,887315,CP-01,_0443a934-ff0f-4d88-b45f-5acbafd3291e,ShuntCompensator,,,,,
_e027e52f-4f17-419a-be2d-d14cd52a100a,false,887317,CP-02,_0443a934-ff0f-4d88-b45f-5acbafd3291e,ShuntCompensator,,,,,
_94f457fc-0337-4f06-b85f-261596929aa8,false,887780,CP-01,_2d4a6804-53a8-4a00-814b-025b7c134b9f,ShuntCompensator,,,,,
_1306f84c-549a-4ea5-bceb-23f0f440cce6,false,888776,CP-01,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator,,,,,
_3ac8ecff-ca06-408d-8057-356c97aac3ca,false,888778,CP-02,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator,,,,,
_dcd7f1fd-a7e2-4ad0-9ecb-f07a5b3c74a3,false,888780,CP-03,_f91c23b3-30b2-47b2-bb8c-21d630b20b56,ShuntCompensator,,,,,
_048ab9ed-71ad-4a83-942c-b8a85b4d9723,false,889694,CP-01,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator,,,,,
_dcc20e7a-ea4b-4a92-bc9f-9e0d34c020fb,false,889696,CP-02,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator,,,,,
_a67bbc7d-908f-44a0-ae0e-c7d72a299ee3,false,889698,CP-03,_b5c8bbaa-56c9-4d1f-a98f-ad73968d7518,ShuntCompensator,,,,,
_c8b121ad-4172-45e9-a57b-4f25426fb970,false,890762,CP-01,_1c73d060-cad2-424d-95fd-77c42cdb9c4b,ShuntCompensator,,,,,
_911f1c36-4f9c-4f79-96c6-33f36147164e,false,891353,CP-01,_29eb4251-0b90-4b59-a323-33a21bde24c5,ShuntCompensator,,,,,
_7d03a177-e5eb-4f84-828b-483aada6ad44,false,891362,CP-02,_e55aa6d0-88b8-40fe-8da6-13ec9bef6e0f,ShuntCompensator,,,,,
_a3da56e2-89bf-4948-8df7-e9af04f7ae04,false,891901,CP-01,_984dd7bb-7b95-4017-a44c-1067e149f9e7,ShuntCompensator,,,,,
_3e8235ff-9e6c-47b9-9bac-6b8b03ebfb47,false,893679,CP-01,_695d6a94-283c-44a0-bbf5-ec15feefaa23,ShuntCompensator,_877e37ea-a0c5-404d-bc88-c0ba260c5c38,893515,T1,_2b7ccb3e-8a9b-425e-9c95-35e9fd0bd83d,Terminal
_81321105-c7db-4f69-bef0-6708044db2ec,false,893790,RE-01,_150e4525-77ce-4b1e-b610-c6958bad45ee,ShuntCompensator,,,,,
_7ef256ad-3d11-4193-8a0a-e69167b65efc,false,895874,RE-01,_6d33397c-443b-437f-bd4c-ff8676dc105c,ShuntCompensator,,,,,
_ab032f64-a927-469d-bee3-0a533bc565f6,false,895876,RE-02,_6d33397c-443b-437f-bd4c-ff8676dc105c,ShuntCompensator,,,,,
_76aec878-8165-4027-8789-2ce4d04a64a2,false,896369,RE-01,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator,,,,,
_27841843-5a11-472d-82fe-fab28d0374ab,false,896371,RE-02,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator,,,,,
_0a90c589-3375-4253-abdd-ef4752fa0a84,false,896373,RE-04,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator,,,,,
_07f60bf9-556f-4bd1-9fcb-f7ed6f397380,false,896375,RE-05,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator,,,,,
_3fe73a5f-0b05-4566-bf46-b591e54b43a1,false,896377,RE-06,_346a2c2f-debe-4d20-bc0c-43b55b71ae2c,ShuntCompensator,,,,,
_fa11f584-43bc-4b4f-a168-71df54789f60,false,896739,RE-08,_d36b4477-6cc6-4980-b289-dfef2376b642,ShuntCompensator,,,,,
_93f80a54-a764-4649-8f75-c5fd8063f823,false,896741,RE-09,_d36b4477-6cc6-4980-b289-dfef2376b642,ShuntCompensator,,,,,
_d6602f37-fc45-414c-b0bf-abda50a987f8,false,896772,RE-03,_be983f90-e398-488b-9ce7-107e8ffa90ef,ShuntCompensator,,,,,
_a8e2312d-e931-46a5-b653-e32be2aae9e0,false,896774,RE-07,_be983f90-e398-488b-9ce7-107e8ffa90ef,ShuntCompensator,,,,,
_dd85f39d-a2de-4bdb-b34a-92e583181519,false,898434,CP-01,_c5070ac0-635e-4c44-a30e-df29740a89a1,ShuntCompensator,,,,,
_71bed5a0-72a8-4d83-8d92-0d91584caa9f,false,898436,CP-02,_c5070ac0-635e-4c44-a30e-df29740a89a1,ShuntCompensator,,,,,
_92148397-1aa5-4551-9a01-c6256c97c22b,false,899271,CP-01,_97d65684-da9b-422b-9f3f-41faae512ab3,ShuntCompensator,,,,,
_5aa14491-c34d-42bb-bc41-8f7fd56a1176,false,899273,CP-02,_97d65684-da9b-422b-9f3f-41faae512ab3,ShuntCompensator,,,,,
_ec3cc235-e84c-4371-844f-7047b78bec43,false,899975,CP-01,_cc8b8bfe-1b67-4bb8-ae4a-b8bc3be9913a,ShuntCompensator,,,,,
_29d4ba0e-5be5-49c3-b73b-ea7571dbdf9c,false,899977,CP-02,_cc8b8bfe-1b67-4bb8-ae4a-b8bc3be9913a,ShuntCompensator,,,,,
_ce104fae-20d7-4542-8b9a-19a41da64183,false,903103,CP-01,_ad2bc467-90e0-4e27-ae0c-e556023991fe,ShuntCompensator,,,,,
_3cada240-f356-4b79-8ca2-41277c49eef4,false,903340,CP-01,_8e3bba6d-1169-478d-b1a8-585e65086407,ShuntCompensator,,,,,
_fe1da7cb-7ece-46aa-a555-847b3e425ffe,false,907857,CP-01,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ShuntCompensator,,,,,
_b4117735-9779-4047-9f95-8751a1ac2329,false,907859,CP-02,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ShuntCompensator,,,,,
_3148d197-f1c3-46b2-b22f-408c5900a7ed,false,908292,CP-01,_4f4ba887-21ba-4a2e-b122-c6eed073e913,ShuntCompensator,,,,,
_20a929e6-c473-456d-90f0-97996b344ad2,false,910368,CP-01,_3ea6de17-db5d-40da-810c-d08f6231f095,ShuntCompensator,,,,,
_7397e3b7-c9b5-4744-82b8-890ad72f212e,false,910547,CP-01,_79a2f999-35ae-44a4-a165-93e80fc8126f,ShuntCompensator,,,,,
_070c7c5e-bb15-4475-b16f-35325b5ab84c,false,910549,CP-02,_79a2f999-35ae-44a4-a165-93e80fc8126f,ShuntCompensator,,,,,
_e0961e5d-e14c-482c-aeec-c60f1c7999f5,false,913853,CP-01,_b682c3c3-b6be-4cac-9468-e4793f14c307,ShuntCompensator,_595bd540-a956-402d-9b0d-bfbaa656e629,913786,T1,_cc5d525a-9fb4-4a7c-a29f-d03056c1809b,Terminal
_1a1bf4a2-abf5-4cc5-8e24-aedf8fbd6ca4,false,914704,CP-02,_59590a3d-9b1c-4b75-9c55-70adaa5d432a,ShuntCompensator,,,,,
_f3913984-5f38-482f-a26a-d0ca2f513abb,false,915352,RE-01,_f2befb0a-6c11-460c-baea-74ad56d7cc6f,ShuntCompensator,,,,,
_ee7e12b5-5e07-4055-b70f-f0be6d31132a,false,918116,CP-09,_60511575-9a52-4ce8-a000-f3de2dff54ba,ShuntCompensator,_5496ef7f-40f2-45a2-943d-d451f7397ffe,917887,T1,_15b8c824-3412-4b3f-ad80-eaae45162196,Terminal
_13362d14-0a5b-4333-bb94-82d2d5dbd0d2,false,918278,RE-05,_c0b040f1-2b23-48ef-9f7d-258103a39140,ShuntCompensator,,,,,
_b5cbcf5c-35ed-4540-b5a9-12930ad44d2d,false,918280,RE-06,_c0b040f1-2b23-48ef-9f7d-258103a39140,ShuntCompensator,,,,,
_6bc51dfe-f663-478d-ab71-254f48db8363,false,918939,CP-03,_c503249d-e253-4f16-a371-85e294085727,ShuntCompensator,,,,,
_a3ede32b-7710-4286-9fc1-c3881e525fba,false,919819,CP-04,_9b5c8d1a-415c-408e-8c0d-a78113ab2e60,ShuntCompensator,_1fb5ccb0-0180-46fb-a1c3-4a707c90ae8b,919610,T1,_e0a9b735-7f82-472f-b086-d033b4ab81a6,Terminal
_42953ade-4beb-4f71-b78e-a3178524e0a5,false,919985,RE-04,_51dac7d1-a61a-411b-8663-8ff778050828,ShuntCompensator,,,,,
_944201ab-5f2f-45a3-9aa4-e62f550ba1db,false,932503,RE-01,_3115c286-b175-47cf-a608-2dc40ff1c209,ShuntCompensator,,,,,
_1e8dbdd2-4ac8-400c-8dbf-d3c4457cb6d9,false,933533,CP-01,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_f921222a-671e-4d64-a484-bf01a0134e2b,false,933535,CP-02,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_a81dc934-7373-493d-9722-8b47cc6b78b5,false,933537,CP-03,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_25611dde-6bf5-4711-b79f-494dd53326c6,false,933539,CP-04,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_cb30a821-e464-468a-b896-af7c07cdccf0,false,933541,CP-05,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_6ce2a7d7-8a21-49de-95ad-cebffff45c79,false,933543,CP-06,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_57e97635-d783-4d36-b51a-339db3d13c63,false,933545,RE-10,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_7e12c0aa-d074-49a7-a8c2-a8b5d1e854af,false,933547,RE-11,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,ShuntCompensator,,,,,
_65593134-c319-485e-b1da-ca947cdfeb29,false,934057,CP-02,_c02419bc-4278-414e-aaa8-cef78617d0d7,ShuntCompensator,,,,,
_22f7a76c-42e4-4ef3-b4a0-7d70f154df97,false,934059,CP-03,_c02419bc-4278-414e-aaa8-cef78617d0d7,ShuntCompensator,,,,,
_2f490aa2-34f7-4a41-b88e-c3bdbdc6b825,false,934061,CP-04,_c02419bc-4278-414e-aaa8-cef78617d0d7,ShuntCompensator,,,,,
_6829a7f0-a5b8-4482-8c91-e812b1580895,false,934063,CP-05,_c02419bc-4278-414e-aaa8-cef78617d0d7,ShuntCompensator,,,,,
_cf0e38dc-77fc-4710-a94f-6d2e69c8ce15,false,934291,CP-01,_b593d2a5-79bf-414b-af74-5065086b2b4b,ShuntCompensator,,,,,
_97e55a30-ac53-40a4-b22d-69c6d90a328f,false,934293,RE-01,_b593d2a5-79bf-414b-af74-5065086b2b4b,ShuntCompensator,,,,,
_5d86c4f0-ed84-42cd-884c-20b7d1db6e4c,false,935060,CP-01,_cc87143d-c062-4418-969e-7c5f23c72a6f,ShuntCompensator,,,,,
_7bb5adc7-f283-4be6-8b59-efd2bdeca113,false,935062,CP-02,_cc87143d-c062-4418-969e-7c5f23c72a6f,ShuntCompensator,,,,,
_40e2eb07-1426-4065-96c6-c3898c250d38,false,936281,CP-01,_4f35dc8e-ff99-4038-94a1-95d9b3ecf95c,ShuntCompensator,,,,,
_ebfd738a-228f-498c-a87f-1cf384366800,false,936695,RE-01,_25bca13d-a888-4fd1-a99e-c6ad3c26004e,ShuntCompensator,,,,,
_651bdfc7-2483-4b22-b494-8d7330d20679,false,936874,CP-03,_f9fb7893-a91a-421c-a17e-8f1708b9341a,ShuntCompensator,,,,,
_457422af-473f-4e84-82db-7ac316b0db6f,false,936876,CP-05,_f9fb7893-a91a-421c-a17e-8f1708b9341a,ShuntCompensator,,,,,
_f32a3da6-697a-45a4-81b1-88bb5e617395,false,936878,RE-03,_f9fb7893-a91a-421c-a17e-8f1708b9341a,ShuntCompensator,,,,,
_dc9fea97-c584-4a32-a57a-a81aa693e9a9,false,936880,RE-04,_f9fb7893-a91a-421c-a17e-8f1708b9341a,ShuntCompensator,,,,,
_fd855ff2-4d93-4467-82bc-cf871fd94907,false,937132,CP-01,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,ShuntCompensator,,,,,
_499c6aec-c964-48ce-b98a-fe2c176b3aaf,false,937134,CP-02,_4b82c8f7-c59d-4421-a09b-72a6c3e44b4a,ShuntCompensator,,,,,
_6a391230-9526-40bd-8f44-624b65af097f,false,937947,RE-01,_438c4303-14e9-41f8-b308-7c66ee33afd6,ShuntCompensator,,,,,
_6a871a6f-8170-4290-a73d-a3e644f604ac,false,937949,RE-02,_438c4303-14e9-41f8-b308-7c66ee33afd6,ShuntCompensator,,,,,
_7293b867-c8fb-4b76-ac92-aa33c80e44de,false,938439,CP-01,_e5174f1d-90b0-49b4-b637-b40c9a22e337,ShuntCompensator,,,,,
_4d060722-a33e-462e-a953-989d9876709d,false,938441,CP-02,_e5174f1d-90b0-49b4-b637-b40c9a22e337,ShuntCompensator,,,,,
_e36107c9-490b-4fc2-a32e-1b5e69a2a6d7,false,938443,CP-03,_e5174f1d-90b0-49b4-b637-b40c9a22e337,ShuntCompensator,,,,,
_afe581b1-8d3b-4edd-8c5a-d13b00907f65,false,938445,CP-04,_e5174f1d-90b0-49b4-b637-b40c9a22e337,ShuntCompensator,,,,,
_4ffc09ff-9e4d-4873-b010-46dee581ad7b,false,938447,RE-01,_e5174f1d-90b0-49b4-b637-b40c9a22e337,ShuntCompensator,,,,,
_e84588aa-9b5c-4bc6-806b-dfbc9fd27cc9,false,938935,CP-01,_324c5e2b-6987-432d-9d65-a6845f8b343d,ShuntCompensator,,,,,
_50529d1b-da61-4744-a579-d4b70adb3520,false,938937,CP-02,_324c5e2b-6987-432d-9d65-a6845f8b343d,ShuntCompensator,,,,,
