"TapChanger:
ID","TapChanger:
TapMovability","TapChanger:
InternalId","TapChanger:
Name","TapChanger:
Parent","TapChanger:
ObjectType","TapChanger:
TapChangerRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_850bc1bf-0173-4ab3-a10a-708e8acfe0fc,true,1499823,High Tap,_4cf5bc53-7341-4ce5-bbf3-2014300ebe23,TapChanger,_3c236983-2352-49c2-a234-34f6795535c2,1499526,T1,_367e527d-0630-4817-b71e-c985066fba8e,Terminal
_71b05546-f6ce-4e57-9921-6115e7cc22be,true,1499837,High Tap,_bd85c4c3-194c-49a3-80e6-20d4e903c750,TapChanger,_3c236983-2352-49c2-a234-34f6795535c2,1499526,T1,_367e527d-0630-4817-b71e-c985066fba8e,Terminal
_fe67584c-7ad1-4d3e-afb6-447a8daebe05,false,1499882,Low Tap,_f1dae343-e1b6-4c86-9818-e6e3e89ea328,TapChanger,,,,,
_541b98b2-b5f0-4c24-98ae-e4e0efac4433,true,1500506,High Tap,_328c4f86-4f76-4a57-a3d4-f1a66d337490,TapChanger,_11159db0-6c49-4d9e-9ea8-0f99dfb3b20b,1500255,T1,_930687d2-d138-4908-bf5a-35adf4783954,Terminal
_34763f7b-abb3-46e4-8cc0-beb331b53593,true,1500522,High Tap,_47d9a2a3-0329-468a-8f38-604ef7fa1b8a,TapChanger,_11159db0-6c49-4d9e-9ea8-0f99dfb3b20b,1500255,T1,_930687d2-d138-4908-bf5a-35adf4783954,Terminal
_2a673b2d-cf38-4b51-9a44-b7621768b58b,true,1500978,High Tap,_88bab409-f4c5-4f71-a57f-eccdb2918cbd,TapChanger,_b12828de-7a13-4e3d-8219-da00cf3215ad,1500634,T1,_4f2a61f3-0ff2-44fd-90f2-3bd105e2fc2d,Terminal
_cf32fd86-25e9-4724-a047-1ddaeb78c636,false,1501027,Low Tap,_760bb54d-6a7a-4ac0-b148-dcae53b29086,TapChanger,,,,,
_d314449f-e513-420b-a511-7d81719e5fee,true,1501031,High Tap,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger,_b12828de-7a13-4e3d-8219-da00cf3215ad,1500634,T1,_4f2a61f3-0ff2-44fd-90f2-3bd105e2fc2d,Terminal
_da6def6a-1290-46cf-ad6d-9fe54cad5c5e,false,1501080,Low Tap,_b1b3090a-3b73-4240-90e4-5e3d1400f58a,TapChanger,,,,,
_344871b3-b38b-4bf8-aaf8-a4a136eb0d86,true,1501291,High Tap,_ae8e81d6-7005-4e28-a905-4fdfac16ee56,TapChanger,,,,,
_8a4e003f-83ea-46f3-b6ed-b8302ed26ee4,true,1501297,High Tap,_ceccd55d-6c49-4c4a-93d8-4e7caa0d09ef,TapChanger,,,,,
_7659304f-1af5-4455-b0ed-bc386858b6e9,true,1501490,High Tap,_341adda7-aaaf-49b2-b2bd-5cf4b5036c02,TapChanger,,,,,
_adb087a4-70c9-4133-909c-f89112d7f03b,true,1501867,High Tap,_702a3fb0-337e-4b64-bce6-18fe68a0272d,TapChanger,_7a0a5837-d930-4eb0-a7a3-daffbe617097,1501637,T1,_5d6067fe-8e7a-4966-a6ac-38867ddbfbce,Terminal
_258a986d-c827-4588-9395-88cb9dc87d30,true,1502179,High Tap,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger,_dcab04c4-1e20-45fa-a8c0-a7f1d1d1a6f8,1501966,T1,_a1a573f0-a9a3-40af-bfab-51c4cc922e0e,Terminal
_e2a3bfc8-9e08-4f9c-9aba-b6f584c90472,false,1502228,Low Tap,_b6994ffc-f4b1-4b30-b52c-dd5b14918e88,TapChanger,,,,,
_e101987a-03e3-48ca-a776-3815d991e944,true,1502424,High Tap,_2cfc5848-0492-47c6-9d17-2c610fcc2f61,TapChanger,,,,,
_cd94c4c6-0f46-4c80-8527-90e8626a7862,true,1502430,High Tap,_bf5e45e7-1a35-4fbd-b1ef-e17255213973,TapChanger,,,,,
_aac3d39f-144f-4d43-9476-401294685d14,true,1502436,High Tap,_9c960c71-de13-4d0f-89aa-b60444a2aa35,TapChanger,,,,,
_aeec245b-5102-4345-94b3-7ae0ccb2cfff,true,1502816,High Tap,_d5d0c303-d3c6-4265-9807-71d214cc5cd0,TapChanger,_c55c0074-794a-4509-a1fc-4980dce4655a,1502605,T1,_71bbcbb5-cbdf-4b73-9f31-603474b486bc,Terminal
_6bd047f4-1d5b-47ab-91a7-217ee5906b03,true,1502947,Low Tap,_607bd701-6fe4-49cf-bc29-b1e665051648,TapChanger,,,,,
_fb101c36-a6f1-4950-90ff-e9e24613fc04,true,1502953,Low Tap,_2cc16948-0096-4145-a7c3-7cdf84cb2886,TapChanger,,,,,
_ffa273b9-5a13-4653-90f4-0a6b98884f6d,true,1502959,Low Tap,_63eba45c-72a6-407c-b589-0dafe438b48c,TapChanger,,,,,
_8a95f66c-641a-4039-9a7b-d5e39e3e4196,true,1503764,Low Tap,_8a4d5e64-ea8b-4fa4-8541-bc0fc98f9da6,TapChanger,,,,,
_9abce978-e285-4977-8f44-5042e67f016b,true,1503770,Low Tap,_28277d8c-9ae1-49fb-8546-ed5f4933e4d1,TapChanger,,,,,
_3e617f61-1401-490c-91ca-5863e449be92,true,1503776,Low Tap,_b44c3b8f-73e0-4d18-b628-e752a130024e,TapChanger,,,,,
_599ddf46-a0bf-4cfc-a9db-ee26f221f914,true,1505428,High Tap,_efc35082-1e4b-4ade-af87-007c422bc84c,TapChanger,_116a92ff-b143-46a8-b665-a3086183fe04,1505202,T1,_9a408c1e-210e-4ec5-acfa-9b56fefc15ea,Terminal
_05957440-1f24-4be2-a2a2-9ef5727fffde,true,1505947,High Tap,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger,_1e1ac20d-865a-40c7-b50c-d1952de7bcff,1505541,T1,_beff5d9f-2c8d-4528-b9f3-e8cb12d7b05c,Terminal
_d21675af-307c-47f3-ae2e-56e38b71307a,false,1505996,Low Tap,_713764c3-e061-4f7e-8467-06448b3cc8d3,TapChanger,,,,,
_4b79d0c3-e723-4889-a54c-996560dbb356,true,1506000,High Tap,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger,_1e1ac20d-865a-40c7-b50c-d1952de7bcff,1505541,T1,_beff5d9f-2c8d-4528-b9f3-e8cb12d7b05c,Terminal
_d6bd18c6-c69b-40d9-b7e3-8452425afe4b,false,1506049,Low Tap,_92cf2fc2-4d25-47ad-9321-386e9ceed370,TapChanger,,,,,
_c2d3a29f-6866-4d42-8c61-067678b28efe,true,1506955,High Tap,_46b04790-1a4d-42fd-bf3d-6a243db716aa,TapChanger,_ba742816-4747-4e3a-811b-daedfc5db624,1506533,T1,_929962be-c0c3-4e4c-9ff1-adc4172ddcaa,Terminal
_49372651-560b-41ae-b195-7123c81ff74f,false,1507004,Low Tap,_12834e0b-16dd-483a-8e7b-80aaf26344cf,TapChanger,,,,,
_a932d4df-0459-4e2c-9df0-05fd4a485c0c,true,1507008,High Tap,_f16613c4-aa74-4431-af4b-ccad044d4e9c,TapChanger,_ba742816-4747-4e3a-811b-daedfc5db624,1506533,T1,_929962be-c0c3-4e4c-9ff1-adc4172ddcaa,Terminal
_75589864-f61f-4a57-87a5-1161254c7ebe,false,1507057,Low Tap,_7b691cdc-06c7-4307-b2e1-fbd14847d68d,TapChanger,,,,,
_15263525-ec60-446f-a271-355474aa55f0,true,1507506,High Tap,_a629d87c-2b5a-45c6-b38d-1b5035a600e2,TapChanger,,,,,
_ab7fa70f-4071-470e-b350-1bcde47b4224,true,1507512,High Tap,_6a8f877e-8476-40f2-880c-6953edf3cdcd,TapChanger,,,,,
_fd96dc43-4694-4156-96c9-5be25e02d98e,true,1508101,High Tap,_3ea1ddbf-61b6-487a-a20c-2794956ed670,TapChanger,_3b18091c-51d3-43b0-88fe-2af23ca27edd,1507715,T1,_ad12aa07-2b3c-4a59-bc61-38380c0f0f72,Terminal
_8777d974-e06b-44de-ac77-ccadcc7f7f4a,true,1508117,High Tap,_639ac3e3-dcd6-49ef-901f-969252be4b5a,TapChanger,_3b18091c-51d3-43b0-88fe-2af23ca27edd,1507715,T1,_ad12aa07-2b3c-4a59-bc61-38380c0f0f72,Terminal
_bb302a79-8171-4ca7-8e4c-401f702ecdf3,true,1508353,High Tap,_83467ec5-acf0-4f01-98c7-47b1cddea903,TapChanger,,,,,
_01b8408f-6c7a-42c1-82df-efe2415db827,true,1508359,High Tap,_444286f4-3f31-4f50-a3a5-cb980cde7bb1,TapChanger,,,,,
_599ae88f-055a-4d18-9d27-209f5a94ed3c,true,1508541,High Tap,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger,,,,,
_b1557569-3c2d-4329-a093-2d263eb49b2b,false,1508588,Low Tap,_ccc28330-003d-4227-ae03-bea10c0729b5,TapChanger,,,,,
_6db809a0-7c53-457d-8bb6-df5a5d35c3af,true,1509402,High Tap,_237d7594-946d-4f50-a100-0435c94626e1,TapChanger,_569c3000-8188-4604-8e54-d41ce82bd01b,1509055,T1,_d1dd8240-5d38-4d70-9d52-19440242236c,Terminal
_1a7069d3-eb7a-4c82-a231-29cfb5c9b50d,true,1509418,High Tap,_d134db81-9226-49b1-88a9-2312af4fc282,TapChanger,_569c3000-8188-4604-8e54-d41ce82bd01b,1509055,T1,_d1dd8240-5d38-4d70-9d52-19440242236c,Terminal
_d2bae4fa-a8c1-4993-885b-3a266f39cb7e,true,1509422,High Tap,_1c5bcaba-790c-4da5-91b1-5f94438df2db,TapChanger,_21ab2944-4841-41e7-98ca-53b00756a759,1508893,T1,_8ae56927-2806-4c88-8cc7-027f1cf626f1,Terminal
_1da6fb7a-ea04-4c1f-b2cb-8f315ae31380,false,1509471,Low Tap,_479432c0-bc36-47e4-9a80-f9223821aac1,TapChanger,,,,,
_c8269f18-97bf-4691-9e6f-c2530a44f997,true,1509475,High Tap,_8e10d1ee-f092-4dd6-aa4c-8859b275fd9a,TapChanger,_21ab2944-4841-41e7-98ca-53b00756a759,1508893,T1,_8ae56927-2806-4c88-8cc7-027f1cf626f1,Terminal
_8b5df1ff-587e-4b29-bc2f-c3fa96810f64,false,1509524,Low Tap,_757f9da9-3565-45c2-94b0-52da9798c4b0,TapChanger,,,,,
_ea309af8-3652-4cd2-bfeb-ba959eb62fda,true,1509697,High Tap,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger,,,,,
_e811660c-70f9-4dd0-ada9-60f81a6a4eb3,false,1509754,Low Tap,_365ce612-0902-4a2f-b33d-86f7643b04f3,TapChanger,,,,,
_891919b9-539b-40fd-bbc7-1d94e61447d5,true,1509797,High Tap,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger,,,,,
_acd05614-ffd5-4b17-9c24-fbcfc503153c,false,1509842,Low Tap,_6b92e79e-859e-49e4-a735-3a5e04befaf9,TapChanger,,,,,
_11ce3198-8fb2-4a50-af55-643b68c0c8a0,true,1510102,Low Tap,_3f13ee4c-1c95-40ef-b595-ca7f15511292,TapChanger,,,,,
_2f6e092c-cc48-415a-b165-e27f2d2e832c,true,1510108,Low Tap,_7ffa0141-e59b-411a-baeb-f3569fb5517d,TapChanger,,,,,
_444bc851-067d-4497-b1f8-f23bc6a551e6,true,1510114,Low Tap,_d923a9e8-6494-49ff-98f6-f7f3dc003e3e,TapChanger,,,,,
_43d19e7f-1dd0-4c8c-a554-efcdb7f84fd0,false,1536278,High Tap,_0de7554b-8059-48b0-85fc-5b7f723802f9,TapChanger,,,,,
_8d17da7c-6f7a-47c5-b9b2-fa392631a2f6,false,1538234,High Tap,_ea1eb50d-c115-4d22-a8f2-f2e2903149ed,TapChanger,,,,,
_0ae7fc38-0c5a-4f20-93f9-69a3dd69cdca,false,1539752,High Tap,_736c016a-c3ee-4369-a71b-844ae4edbec8,TapChanger,,,,,
_8a469395-5ae8-4836-95bd-92e31965a0bb,false,1539758,High Tap,_72ff4932-9ca7-4d8c-9175-041688b840c3,TapChanger,,,,,
_babae194-94b4-4003-ab7d-468b335807ec,false,1539764,High Tap,_e70d4d9a-a01b-4f5d-8185-1e715c9c5cd7,TapChanger,,,,,
_d3f2b868-6253-4a49-b418-42839b594170,true,1539770,High Tap,_ebad1163-4395-4f9e-8467-18b154422876,TapChanger,_7cbdb2a8-5150-4bb9-a281-434225a2b627,1539572,T1,_75bbb984-45c3-488b-8992-c573a2ed065d,Terminal
_16a8b4b0-2942-4f31-a0d4-369611704b5f,false,1540763,High Tap,_4e595798-e8d0-4e1a-9d6a-918d128c1b0f,TapChanger,,,,,
_0b97dddd-50f2-46c3-982f-80bf8191a70a,true,1541179,High Tap,_0e1db48c-972c-4925-8e7e-0fdde6057cce,TapChanger,_51dda0e4-4c6a-49ab-ac46-a135759c00e8,1541061,T1,_9ef57b8e-cd92-47c6-a436-c5423edf227a,Terminal
_3b3fa1d2-1e67-4b8f-8d73-3631613d1d42,false,1542045,High Tap,_6fa29a4a-d6c4-4e35-9c54-d7e6c3d26841,TapChanger,,,,,
_30eb690b-6bbb-471d-98bf-add472a1f07a,true,1542931,High Tap,_373e95c8-b4f6-4482-b4ec-b693ea71820e,TapChanger,_f0ffd3cd-cb13-4e81-a1a9-bbe7c64e8d31,1542741,T1,_ae14bd3e-2bca-4832-abee-820fe0ebe67a,Terminal
_785db96b-f175-4699-a19d-0a3f27eb6904,true,1542937,High Tap,_bedd8662-d89f-4c01-8727-c6a6f9221943,TapChanger,_dc5cd20e-9377-44a0-be98-2e716258f32d,1542745,T1,_5791eeaf-51f9-48cc-82e8-c25ba163e4c3,Terminal
_069b9ef1-2f90-402f-8656-1d94a824c82f,false,1544750,High Tap,_6877ac29-2502-4bb0-a729-5ffecdf36b90,TapChanger,,,,,
_b8e27f66-0a7d-4451-a8ba-3f3295d4178e,false,1545673,High Tap,_b551f337-0cba-4b85-8173-aa6f7a591adb,TapChanger,,,,,
_0cfa32fc-cd54-452c-9530-b8b217d03db7,false,1545679,High Tap,_9d9f5869-5509-4052-af0e-595d1a011fc7,TapChanger,,,,,
_4ac18c7c-2e1a-44bf-822b-26e7f66ab17d,false,1546349,High Tap,_42bca59e-27a8-447b-ab73-f4feebbb8cc4,TapChanger,,,,,
_36e2d31c-c7a8-41e6-98c7-f2a7e4a00208,true,1546572,High Tap,_f88decee-3c36-4847-8de2-37786c80318d,TapChanger,_3b8c5e2c-07df-4d42-a735-17c13851de70,1546469,T1,_b71d860b-e02a-4075-b595-90d4c9a102d7,Terminal
_e7f056d4-b887-43fb-9569-d462a52b60a2,false,1547417,High Tap,_2faa9a3e-895a-4313-8ae7-95870a702018,TapChanger,,,,,
_daafa568-3847-4ca9-a0fa-614849d57583,false,1547423,High Tap,_618a315e-8c69-4b13-a5ff-2d960236dcfd,TapChanger,,,,,
_39e78e57-63e4-4faf-ac9b-0fea527f9e49,false,1548531,High Tap,_a1b89fcb-49f3-4c32-a897-ec89f4048995,TapChanger,,,,,
_e06903c2-0ea1-4808-9b6c-c4f7f02027af,false,1548537,High Tap,_3b5fe3c7-be14-48b0-9be1-7c92ca857062,TapChanger,,,,,
_bb181a30-446a-4302-9507-4ff3b335e9a6,true,1548817,High Tap,_bfe1bac9-67cf-4f47-beac-83aaf8f7ceef,TapChanger,_19d0c510-2abd-4648-b29a-aeb794cd0955,1548780,T1,_d449cdb2-40ee-4a98-8472-c8c834594047,Terminal
_bc138260-d626-42f0-b728-f1639dd8879c,false,1549316,High Tap,_94cc5629-182c-4c06-b885-948ec5cd3604,TapChanger,,,,,
_92275165-5162-4b4d-ae95-a6d4b82c8c02,false,1549322,High Tap,_ddcc1139-541a-405b-a8f9-cda5c2c0352f,TapChanger,,,,,
_a0f632f2-3a05-401b-baa1-cc59b05c32d3,false,1550498,High Tap,_94150f4f-f865-4122-ada3-7b3863eef9be,TapChanger,,,,,
_bf0ec737-074e-489a-8747-fbeed5438f93,false,1550504,High Tap,_9cf7b072-0c32-4893-9e3c-06530de53385,TapChanger,,,,,
_f1e6d523-0d7d-480f-b699-e6c58e36f2d6,false,1551522,High Tap,_75a87df6-909e-404a-9de3-548773fe49f3,TapChanger,,,,,
_743296e6-45a5-42cf-8415-46402817621f,false,1551528,High Tap,_024b4b11-cf42-43a7-85a3-31bd4b56bdd9,TapChanger,,,,,
_d4381f24-4716-4530-90a3-ea98c248676d,false,1552738,High Tap,_9564af3b-d5df-4057-a76a-15687845e8d0,TapChanger,,,,,
_c78a7572-dbd6-4167-9463-20019ea616aa,false,1552744,High Tap,_f9c87748-3b5e-4813-9cf5-f68b2f808317,TapChanger,,,,,
_e114fe27-be1f-40d2-97e0-e2005678555f,false,1553708,High Tap,_463b7a74-241e-4084-a10d-27d2cf51b6de,TapChanger,,,,,
_3f79d9d8-a703-431d-b16a-dbe8dde16acd,false,1553714,High Tap,_9e6c8dc6-2d45-4c69-a587-7443f8b5fff6,TapChanger,,,,,
_f71f5679-6ee4-4962-ae17-be77d19d57dc,false,1554977,High Tap,_d5105ea1-8b5c-411d-87c0-94ff9b0b2540,TapChanger,,,,,
_2a747ef1-92e6-41a7-a244-93ee8785cb04,false,1554983,High Tap,_6198a0c5-dda6-4f45-8f35-d8dedb8ca9bf,TapChanger,,,,,
_c6d5e54d-a1ac-4f6d-a65d-ff8a7a0850d1,false,1556134,High Tap,_c06a4da7-35ef-4048-84fc-c9bc84cf4aaf,TapChanger,,,,,
_b9c260a5-a3ac-403f-ab6c-48492115c73b,false,1556140,High Tap,_199edb25-035d-420f-8818-b515592ff07d,TapChanger,,,,,
_7c183960-28b8-472b-b105-ad7fb226ebd1,false,1557457,High Tap,_2f5a0f3d-4c09-427b-aaac-419c7391d0a1,TapChanger,,,,,
_968faad9-df04-4625-ae3c-502e4be38b46,true,1557762,High Tap,_ff00c02b-9b74-4804-a17a-ee0f17182c23,TapChanger,_563a1a38-f7c4-4871-bd83-a9a0938e4f0a,1557683,T1,_31ad7630-df85-464c-8dda-c3d091521b7f,Terminal
_e14a97aa-69f0-40cb-a018-9e00bb845a97,false,1558486,High Tap,_7aef2ee0-b0fc-4968-9675-8eb1313a820a,TapChanger,,,,,
_e8414938-de12-4df5-af03-7b33277f4df4,false,1558492,High Tap,_aa34ff2c-148a-49a2-ba88-332caabc2abe,TapChanger,,,,,
_7d60b4cb-102e-4e60-9146-e30253ee321c,false,1559744,High Tap,_8ac32ee4-2314-4ba7-8074-ab72375554a1,TapChanger,,,,,
_601a6f7f-a838-43f9-b0a6-e2e24a363692,false,1559750,High Tap,_8b27b24e-fdd2-4611-b262-1f2fa7b27606,TapChanger,,,,,
_45e7bf2a-153b-4bbe-86d5-6b5b84b69460,false,1560770,High Tap,_0ee6e30d-d0f4-462f-9125-6eecab4e2ed3,TapChanger,,,,,
_193d6693-99e9-4a17-a54e-1e4d0c27550b,false,1560776,High Tap,_8986610d-08e6-473f-8c0c-5e16ab26152b,TapChanger,,,,,
_af34fe6e-78ef-4002-ba34-c6cab86bd314,false,1561057,High Tap,_39f84857-7200-4c8c-b271-57f2441c9186,TapChanger,,,,,
_e840596f-0ed4-49ec-a617-af4246944778,false,1561479,High Tap,_e96e0556-bc8f-40da-948d-37ec23cdcf2a,TapChanger,,,,,
_4d2cbb8e-01d9-4a36-9f30-5d9285812386,false,1561485,High Tap,_c4819064-d333-428e-9ddb-79ae2d264c54,TapChanger,,,,,
_c1f2ef90-f9d7-483c-9015-15fd1b5371e9,false,1562263,High Tap,_1d49d544-fdcd-4e0c-9e4f-642dd541d0d4,TapChanger,,,,,
_6c68bfbf-b766-4321-a71a-80a31394ec14,false,1562269,High Tap,_e805d8a8-86ac-405c-b1d7-d3cbd0e8b344,TapChanger,,,,,
_fcb3f44a-5443-4a0d-ba39-bc8a5cbb05c3,true,1562459,High Tap,_8bcf9c47-9ef9-42aa-82ee-950700e40441,TapChanger,,,,,
_723e07af-e7a8-47f4-9708-4c3b68147e8a,false,1563166,High Tap,_ed7c4a65-296a-4078-bb78-9bed208874a0,TapChanger,,,,,
_f14492f0-1c18-4de2-aa64-39367a0fa037,false,1564306,High Tap,_68e4593f-15a7-41b4-9175-f4c5ed0e98f8,TapChanger,,,,,
_649309c0-7db6-4d54-8045-6be3e2ef5ace,false,1564894,High Tap,_aad01c15-ef4a-4cfe-9f5e-c7b5990b2e5c,TapChanger,,,,,
_41a1f29a-1e20-4da3-a9d0-e346a50949c8,false,1565378,High Tap,_5777b7a4-0e3c-411f-af72-cb587cc9c678,TapChanger,,,,,
_de4a80b8-4859-43b0-af54-d4bf3d4a1b79,false,1565384,High Tap,_da01c9c1-3694-4a15-bebb-9cb2197b609a,TapChanger,,,,,
_921cbe2a-04d4-44e7-953b-104bc09e9023,false,1566299,High Tap,_1435e57b-21a0-4992-b63e-0a853920e644,TapChanger,,,,,
_06bc6ece-18e0-4e24-ae03-015fbcdc7abb,false,1566305,High Tap,_21834f6c-cd39-4090-a578-525c8e62b4c0,TapChanger,,,,,
_292600ef-f869-499a-9f06-9007b8eba3c3,false,1566637,High Tap,_067fc886-2bf3-445b-a690-a89b6a68c18c,TapChanger,,,,,
_d6ceda93-59d0-4425-b421-4677efb26ef0,false,1567389,High Tap,_0518f773-6231-4a0b-9b80-fe5d447f1f9f,TapChanger,,,,,
_242a48b0-ce36-4847-857f-cafa24806f1d,false,1567983,High Tap,_57c81075-f0ac-487a-b4ca-3791c6f758d9,TapChanger,,,,,
_d9546139-f7cb-4eae-8d26-1094c57fccc8,false,1568319,High Tap,_367b3276-6769-449d-9260-a8e52323e1ad,TapChanger,,,,,
_715c09f2-4920-45ed-a555-3f55705ece62,false,1568325,High Tap,_2a5fe90e-6cd0-45dc-a0b4-dceccbf88e09,TapChanger,,,,,
_5e75c7d0-88d0-466b-9cb7-e37bed01a26f,false,1568801,High Tap,_3c82b970-d07e-424b-8a7b-936bb8bd0c24,TapChanger,,,,,
_2faf1ec8-32a1-47dd-9cfe-9f071b8d1e30,true,1568984,High Tap,_527c616f-8199-44df-9b7f-d2f6e4ff9f43,TapChanger,_8122f084-0027-40d3-ac07-f24175d639eb,1568967,T1,_8818348d-c1ca-49c7-b1db-d2e3c072b585,Terminal
_c54967f0-a5c5-4034-94ff-b6d1cf1d382f,false,1569223,High Tap,_9a23f118-dae5-4543-891c-c5d1461af29c,TapChanger,,,,,
_83187577-82a4-49e2-aab1-c67e7c1e8552,false,1569229,High Tap,_ee4c8936-afd9-4c8f-922c-ccc6d1794f85,TapChanger,,,,,
_b49e35ce-69e1-4e73-a2f4-5f924f12a76b,false,1569793,High Tap,_27eb182c-eec7-43c9-bd41-6101ee5cbb28,TapChanger,,,,,
_3840edd4-2bce-4180-8cdb-935552acc5b1,false,1573461,High Tap,_5304bdbb-2f5e-4813-91fb-707ee45d24cf,TapChanger,,,,,
_2608dd7d-cefe-46d8-8297-101f404982ec,true,1573499,High Tap,_eee839ef-23a3-40a2-8228-8a632c6d931c,TapChanger,_0f97f4b7-b669-4a96-83a2-08a73adfbfe1,1573086,T1,_0297d953-8aac-45b5-9a53-b023dc7353b1,Terminal
_8e1826c9-3a7e-459e-9753-de7abe282828,true,1573515,High Tap,_4ceb5115-4de6-42f0-adf8-c3fec9ac2b21,TapChanger,_a0fcb640-24f0-4cdb-9f7b-b50d778c1c74,1573084,T1,_69ff1188-16c5-4583-8282-964c3eb4375b,Terminal
_18114e1a-181e-46c5-ae34-ae1d921850dc,false,1580198,High Tap,_5e605354-dd77-4960-ae67-7b5a92b82d4b,TapChanger,,,,,
_447333c7-539a-4ffb-8a06-a6b383bbf7ca,false,1585185,High Tap,_451e655a-4d82-46ae-956b-2471b39b9ad8,TapChanger,,,,,
_b2d1e7ce-3b51-4e43-94c8-2e5672d12cf2,false,1600196,High Tap,_3a2e8cae-ab36-4503-a9dc-11ef3d385a4c,TapChanger,,,,,
_8b66495c-b18d-4ff8-9b02-93a8eb1fffb3,false,1600202,High Tap,_900f9965-0209-4efb-a1a4-e14866b5033c,TapChanger,,,,,
_913a6a75-bc46-4f4d-8ca9-9259a46a568b,false,1600208,High Tap,_0040f222-9f5d-4b7c-b9a6-f5ed42a9e03b,TapChanger,,,,,
_a56475b1-b0d7-4ac6-8922-a8d39976650d,false,1600214,High Tap,_c5717d17-08e5-46c4-933e-8f0db73ac5d5,TapChanger,,,,,
_1e901ef7-2bf0-496e-a3b2-11c6a68bac2e,false,1611333,High Tap,_91bcd577-a3d9-4f8c-b7ed-714ab3bb48cf,TapChanger,,,,,
_ac2b18ec-edd9-4460-8a88-c7350ede7a48,false,1612413,High Tap,_6b25d928-67a4-4227-b9b9-02f569f92b60,TapChanger,,,,,
_974d0c7c-8ddb-49ce-94de-c9a29a55b697,false,1612419,High Tap,_c994a228-449b-4dd1-a3f1-2cb954c3504b,TapChanger,,,,,
_ae013b4c-79c2-4940-8f40-460110ff7a1d,false,1612796,High Tap,_b62c6813-8e79-4a63-9bc1-93ab048273f3,TapChanger,,,,,
_7af738ef-055d-43f5-931e-7372fdd254b5,false,1612802,High Tap,_df7d476e-49a7-4cf1-9812-246ae1df3858,TapChanger,,,,,
_66bf060f-bc23-4877-a5d9-48a178f05fd8,false,1613749,High Tap,_5911be1c-d263-4000-906e-c4a8e22fecf7,TapChanger,,,,,
_587b51e2-beb7-47ee-b6cc-d138e5d59ef7,false,1613755,High Tap,_e78f953f-c340-4919-a82f-f8dc39778764,TapChanger,,,,,
_8a3db59f-8271-4dce-b1f9-e5aa9c079c3d,false,1613761,High Tap,_8b6289b6-6e37-4729-b817-c8a25dabe9c3,TapChanger,,,,,
_0293bb43-23f2-466a-a90c-28472437825d,false,1613979,High Tap,_4701481f-fb57-411c-ba8f-7547eb1833a6,TapChanger,,,,,
_930fc46f-526a-439c-89e3-c8a792428b05,false,1614276,High Tap,_029eeb8f-0ead-4cc8-bb11-825c89fd106c,TapChanger,,,,,
_22e37bc2-108d-4a28-a70f-1c2e0f61ab90,false,1614487,High Tap,_ae517efe-1265-4694-8ab0-ac2e949ed65a,TapChanger,,,,,
_bacb5635-a6c7-45f7-94b1-9f93010c35ba,false,1614493,High Tap,_ca735a4f-bb70-4af3-97ad-463653015e25,TapChanger,,,,,
_ca397e22-b82b-430f-ba6b-febf91f9f18c,false,1614650,High Tap,_99a6527c-3c45-432b-a528-59b5304e4ee2,TapChanger,,,,,
_7ab415ea-beea-4f49-920a-2a807aa63bfe,false,1614920,High Tap,_b1656a76-acf2-481a-a46c-e78c46bf4d91,TapChanger,,,,,
_91429473-9aed-43fc-8c76-5c655259db00,false,1615072,High Tap,_9a85703c-11f1-4a29-b7c7-d1d43237739a,TapChanger,,,,,
_f8f2702a-331a-4008-9a2f-f455a79c9861,false,1615318,High Tap,_88579657-7e42-46a0-b8ee-5341ab2d1146,TapChanger,,,,,
_37b417d6-8006-430c-8045-10f98ee570bd,false,1615324,High Tap,_5556484c-52f1-41e5-bfe4-4da4e246f840,TapChanger,,,,,
_67f665b0-caed-42ef-80ac-033999655ad0,false,1615675,High Tap,_9ae716b9-c923-4ce5-b6b5-c380bd972893,TapChanger,,,,,
_98c4cef5-4601-4c78-a56d-50b6993f1c60,false,1615681,High Tap,_8403350b-f560-4c67-a6dd-beb5dd472c61,TapChanger,,,,,
_e737cd46-717e-4e67-aed4-ded3988bddd7,false,1615991,High Tap,_c2a477cb-d1e2-4d22-b807-d510dd00b92b,TapChanger,,,,,
_c95bb703-bb89-4f59-85e8-296f946e20f9,false,1615997,High Tap,_f8ae83ee-b8a1-47f7-b606-cdef7cfba781,TapChanger,,,,,
_2e03fa22-44e3-4cad-bdaf-c09afccffbe7,false,1616394,High Tap,_ec918b63-2a20-44bf-aee8-719e62985cbd,TapChanger,,,,,
_ee35bb93-bb2d-4fe4-829f-dd828874594d,false,1616400,High Tap,_86575562-0fe4-433c-a274-70127d673bb8,TapChanger,,,,,
